hr_event_id,region_id,required_technicians,availability_rate
33706,10859,11,0.31
33707,13479,10,0.18
33708,5174,15,0.51
33709,17259,12,0.19
33710,29320,6,0.92
33711,18210,12,0.23
33712,32915,18,0.9
33713,23496,10,0.34
33714,26368,1,0.82
33715,34529,7,0.78
33716,29466,19,0.13
33717,29357,10,0.47
33718,22819,16,0.73
33719,14742,11,0.5
33720,16534,2,0.31
33721,19022,4,0.46
33722,27994,13,0.36
33723,31903,19,0.77
33724,10880,4,0.09
33725,23429,5,0.94
33726,13692,11,0.82
33727,21343,8,0.24
33728,6677,14,0.78
33729,33053,8,0.79
33730,2244,10,0.86
33731,16607,8,0.47
33732,27345,13,0.19
33733,161,18,0.3
33734,31275,2,0.02
33735,26532,7,0.42
33736,30125,13,0.09
33737,14944,10,0.7
33738,15651,12,0.27
33739,20661,17,0.89
33740,8014,7,0.76
33741,490,13,0.44
33742,34863,10,0.73
33743,17116,15,0.94
33744,22834,9,0.06
33745,8136,4,0.98
33746,15902,7,0.75
33747,6168,3,0.38
33748,7340,10,0.32
33749,7829,5,0.8
33750,1686,16,0.11
33751,7718,13,0.92
33752,30938,13,0.56
33753,27087,15,0.37
33754,21279,7,0.5
33755,30282,8,0.11
33756,23261,19,0.63
33757,2787,10,0.69
33758,12690,14,0.68
33759,15625,12,0.07
33760,13868,4,0.94
33761,33317,14,0.8
33762,8876,11,0.82
33763,31398,5,0.05
33764,27449,10,0.9
33765,631,5,0.29
33766,33166,3,0.67
33767,24846,8,0.9
33768,28392,16,0.97
33769,29311,7,0.1
33770,28409,11,0.09
33771,17749,7,0.36
33772,2184,17,0.94
33773,20462,10,0.5
33774,28531,1,0.57
33775,13139,12,0.61
33776,12192,4,0.01
33777,29615,19,0.39
33778,9977,1,0.64
33779,19255,12,0.15
33780,16432,5,0.51
33781,22908,9,0.94
33782,21135,8,0.35
33783,32190,8,0.47
33784,11264,3,0.39
33785,23726,3,0.2
33786,1066,15,0.51
33787,19197,6,0.62
33788,6320,14,0.44
33789,3707,6,0.27
33790,10054,13,0.34
33791,24410,4,0.06
33792,10295,18,0.12
33793,33871,2,1.0
33794,15698,18,0.42
33795,34785,8,0.53
33796,2161,1,0.43
33797,31089,7,0.93
33798,33804,11,0.14
33799,11666,6,0.23
33800,19351,19,0.71
33801,20480,16,0.63
33802,25063,18,0.0
33803,16828,5,0.42
33804,13995,1,0.47
33805,20983,12,0.89
33806,5217,9,0.86
33807,5959,17,0.38
33808,5953,8,0.42
33809,15294,12,0.98
33810,32102,1,0.63
33811,31806,4,0.72
33812,25826,12,0.78
33813,21243,18,0.77
33814,26258,19,0.28
33815,29494,2,0.61
33816,13003,11,0.05
33817,27096,9,0.97
33818,18232,18,0.47
33819,794,8,0.51
33820,34945,7,0.08
33821,6750,11,0.74
33822,15253,6,0.05
33823,22748,13,0.02
33824,2421,2,0.3
33825,4777,17,0.09
33826,2734,19,0.74
33827,1755,6,0.56
33828,23002,4,0.84
33829,15170,16,0.39
33830,1029,18,0.02
33831,20088,7,0.41
33832,9075,5,0.29
33833,18386,5,0.14
33834,12037,2,0.14
33835,12194,6,0.1
33836,19130,9,0.59
33837,17849,5,0.43
33838,22335,16,0.06
33839,26351,8,0.62
33840,14777,3,0.74
33841,6016,4,0.06
33842,21390,11,0.95
33843,26553,1,0.73
33844,28572,12,0.33
33845,8687,5,0.79
33846,32213,9,0.6
33847,30080,11,0.71
33848,10318,8,0.93
33849,24492,13,0.24
33850,16424,6,0.03
33851,22180,7,0.25
33852,32260,6,0.47
33853,31127,19,0.49
33854,11310,18,0.31
33855,5446,10,0.17
33856,9086,7,0.52
33857,5716,5,0.5
33858,7036,8,0.42
33859,29463,13,0.39
33860,23189,5,0.67
33861,14117,16,0.34
33862,28579,2,0.75
33863,27284,3,0.11
33864,9618,16,0.51
33865,28492,15,0.26
33866,22667,16,0.39
33867,23624,19,0.33
33868,1777,15,0.33
33869,33045,5,0.63
33870,16761,10,0.89
33871,32172,13,0.87
33872,10521,3,0.87
33873,7119,14,0.11
33874,22457,10,0.97
33875,30031,9,0.1
33876,20751,19,0.9
33877,18447,14,0.62
33878,23958,12,0.98
33879,24933,4,0.08
33880,16137,5,0.22
33881,15017,9,0.81
33882,16662,5,0.2
33883,31995,12,0.02
33884,5541,11,0.48
33885,792,1,0.56
33886,24733,15,0.42
33887,6024,2,0.92
33888,32875,15,0.28
33889,27905,18,0.93
33890,7390,8,0.1
33891,33475,8,0.49
33892,826,16,0.86
33893,2162,4,0.38
33894,30768,17,0.37
33895,30624,13,0.47
33896,422,17,0.54
33897,12512,12,0.35
33898,19437,14,0.9
33899,18619,8,0.81
33900,10726,12,0.63
33901,20109,5,0.93
33902,13280,1,0.26
33903,81,12,0.46
33904,32377,17,0.96
33905,28041,6,0.6
33906,34618,11,0.44
33907,32669,16,0.5
33908,2822,10,0.25
33909,4674,17,0.12
33910,33831,3,0.9
33911,32807,3,0.34
33912,19737,4,0.65
33913,16430,4,0.86
33914,412,13,0.51
33915,32390,15,0.93
33916,11617,4,0.85
33917,32350,12,0.83
33918,17689,2,0.37
33919,14168,12,0.85
33920,28616,12,0.22
33921,21732,14,0.87
33922,14191,18,0.15
33923,31550,7,0.35
33924,20157,2,0.7
33925,25022,8,0.12
33926,13907,4,0.86
33927,18757,1,0.59
33928,6388,2,0.82
33929,11450,4,0.42
33930,5964,14,0.74
33931,23808,19,0.96
33932,30437,14,0.86
33933,21875,4,0.34
33934,30214,5,0.88
33935,19438,17,0.99
33936,528,5,0.14
33937,16980,17,0.84
33938,456,18,0.53
33939,21062,9,0.47
33940,26109,6,0.22
33941,9377,8,0.46
33942,8326,12,0.58
33943,25947,10,0.67
33944,24596,17,0.25
33945,32915,14,0.09
33946,28267,4,0.36
33947,9810,13,0.02
33948,630,11,0.28
33949,346,5,0.38
33950,5998,15,0.79
33951,18772,12,0.37
33952,1255,15,0.7
33953,8395,18,0.04
33954,7181,9,0.29
33955,1574,17,0.92
33956,28308,13,0.72
33957,3843,5,0.14
33958,13348,5,0.15
33959,28696,11,0.73
33960,4801,5,0.48
33961,1760,15,0.21
33962,543,11,0.97
33963,1495,10,0.4
33964,6768,2,0.46
33965,30746,4,0.02
33966,17106,3,0.5
33967,10669,14,0.24
33968,21767,8,0.05
33969,30418,11,0.36
33970,10535,13,0.68
33971,17242,17,0.23
33972,2777,3,0.64
33973,33002,4,0.07
33974,13907,1,0.78
33975,1431,9,0.37
33976,9788,18,0.05
33977,28005,9,0.64
33978,18004,12,0.17
33979,7391,5,0.32
33980,32120,15,0.98
33981,24547,9,0.47
33982,31357,3,0.69
33983,3072,19,0.55
33984,12821,1,0.01
33985,29052,7,0.06
33986,23338,3,0.02
33987,23532,8,0.05
33988,33390,17,0.77
33989,15121,17,0.62
33990,30272,10,0.6
33991,9753,12,0.29
33992,33100,13,0.51
33993,14268,5,0.2
33994,3760,17,0.26
33995,28378,6,0.04
33996,931,9,0.62
33997,7266,18,0.18
33998,6537,5,0.44
33999,7805,7,0.24
34000,13756,10,0.5
34001,33953,10,0.9
34002,5831,4,0.6
34003,14380,11,0.98
34004,8762,8,0.5
34005,10634,7,0.11
34006,32862,19,0.63
34007,22983,17,0.55
34008,17656,9,0.84
34009,18390,1,0.39
34010,10422,8,0.63
34011,16823,17,0.54
34012,28687,12,0.07
34013,25084,8,0.96
34014,8662,12,0.9
34015,18461,1,0.55
34016,18322,6,0.85
34017,18085,14,0.25
34018,2970,14,0.38
34019,22252,15,0.18
34020,19387,7,0.63
34021,1366,16,0.39
34022,2240,13,0.49
34023,18139,16,0.74
34024,33904,16,0.31
34025,11729,14,0.27
34026,10617,6,0.4
34027,29174,18,0.35
34028,31523,8,0.05
34029,5460,12,0.11
34030,18716,4,0.06
34031,24262,12,0.8
34032,3112,6,0.49
34033,18627,16,0.15
34034,34164,2,0.4
34035,9866,8,0.97
34036,12756,1,0.76
34037,10864,18,0.19
34038,15227,9,0.42
34039,21758,10,0.03
34040,34168,17,0.46
34041,11657,12,0.29
34042,14624,17,0.19
34043,17184,10,0.88
34044,9858,12,0.91
34045,9369,1,0.92
34046,21359,1,0.75
34047,17076,17,0.33
34048,16427,3,0.61
34049,11292,7,0.39
34050,5123,13,0.78
34051,27530,2,0.46
34052,33243,1,0.89
34053,30847,16,0.6
34054,13178,17,0.33
34055,14559,1,0.49
34056,30800,13,0.83
34057,14160,18,0.56
34058,12640,5,0.3
34059,22555,3,0.56
34060,1192,10,0.29
34061,2128,19,0.48
34062,10937,14,0.38
34063,18333,3,0.32
34064,8594,11,0.83
34065,16929,17,0.14
34066,27756,6,0.45
34067,24021,4,0.27
34068,2589,4,0.05
34069,29640,12,0.32
34070,28085,2,0.11
34071,20709,17,0.97
34072,13982,18,0.38
34073,26349,18,0.77
34074,14712,13,0.83
34075,7496,11,0.82
34076,13520,9,0.58
34077,3748,9,0.75
34078,5996,13,0.52
34079,29671,10,0.21
34080,28736,9,0.38
34081,14358,2,0.37
34082,29869,13,0.56
34083,30295,18,0.79
34084,9076,9,0.23
34085,1758,11,0.17
34086,25477,7,0.11
34087,24162,11,0.71
34088,11314,1,0.75
34089,32935,9,0.57
34090,28559,6,0.21
34091,2955,3,0.96
34092,74,11,0.2
34093,12971,15,0.96
34094,14566,6,0.55
34095,5288,16,0.87
34096,26343,10,0.39
34097,16006,19,0.23
34098,34579,12,0.04
34099,23930,18,0.26
34100,31715,13,0.48
34101,24768,19,0.38
34102,4309,6,0.76
34103,31963,7,0.83
34104,5478,14,0.23
34105,19821,19,0.07
34106,22150,7,0.63
34107,20514,5,0.65
34108,19558,4,0.98
34109,5502,12,0.56
34110,12970,6,0.63
34111,13811,3,0.36
34112,30547,10,0.52
34113,8484,2,0.4
34114,12899,17,0.63
34115,32785,4,0.5
34116,15003,15,0.14
34117,19663,6,0.23
34118,25416,10,0.57
34119,7170,9,0.54
34120,13342,6,0.14
34121,17741,15,0.99
34122,26812,5,0.39
34123,2381,5,0.34
34124,27189,13,0.95
34125,18798,5,0.29
34126,32823,2,0.15
34127,28112,5,0.34
34128,27876,7,0.85
34129,24763,17,0.26
34130,34396,7,0.37
34131,5671,19,0.83
34132,1367,18,0.38
34133,12080,11,0.93
34134,17967,17,0.56
34135,29304,18,0.01
34136,13739,1,0.54
34137,18792,11,0.01
34138,21494,7,0.93
34139,30910,4,0.79
34140,4780,15,0.9
34141,27539,13,0.08
34142,519,14,0.06
34143,23842,11,0.24
34144,25895,13,0.22
34145,2908,2,0.27
34146,7463,19,0.83
34147,11416,19,0.17
34148,33321,5,0.76
34149,9505,8,0.07
34150,6594,19,0.59
34151,10574,13,0.57
34152,29819,6,0.34
34153,34253,18,0.43
34154,33819,8,0.51
34155,9798,4,0.74
34156,20097,17,0.15
34157,278,10,0.96
34158,3505,9,0.38
34159,23321,6,0.21
34160,7945,19,0.28
34161,7660,10,0.97
34162,3027,14,0.14
34163,3117,1,0.6
34164,3821,11,0.89
34165,21458,18,0.64
34166,24866,18,0.3
34167,33033,6,0.27
34168,2826,2,0.91
34169,14646,11,0.07
34170,24483,12,0.55
34171,27647,9,0.12
34172,17891,11,0.1
34173,3806,19,0.47
34174,17718,7,0.17
34175,6183,5,0.03
34176,8618,14,0.42
34177,2661,18,0.66
34178,2394,16,0.64
34179,6248,2,0.5
34180,31223,14,0.49
34181,20841,6,0.13
34182,27337,1,0.92
34183,27206,19,0.51
34184,8673,6,0.26
34185,20198,3,0.73
34186,26991,13,0.58
34187,30215,9,0.94
34188,13426,1,0.31
34189,22842,4,0.07
34190,13354,15,0.22
34191,34710,14,0.55
34192,22322,7,0.32
34193,34049,8,0.8
34194,11706,8,0.06
34195,32173,17,0.28
34196,31588,5,0.52
34197,12946,7,0.99
34198,16105,1,0.3
34199,13170,11,0.23
34200,31850,11,0.02
34201,25378,7,0.32
34202,23254,14,0.41
34203,24794,1,0.79
34204,16135,1,0.97
34205,24664,5,0.76
34206,3615,1,0.34
34207,31683,17,0.29
34208,22119,13,0.87
34209,15844,16,0.22
34210,22205,8,0.78
34211,16738,16,0.79
34212,28741,5,0.4
34213,5816,15,0.41
34214,29829,11,0.42
34215,13149,2,0.49
34216,23288,17,0.53
34217,17529,1,0.03
34218,33511,9,0.64
34219,4112,4,0.62
34220,23035,10,0.03
34221,24357,4,0.48
34222,16608,16,0.23
34223,12221,2,0.17
34224,26426,7,0.56
34225,8308,1,0.86
34226,1914,17,0.51
34227,17546,9,0.33
34228,13141,2,0.94
34229,4558,5,0.41
34230,18409,10,0.73
34231,23401,14,0.32
34232,33295,17,0.62
34233,22355,12,0.03
34234,25252,18,0.43
34235,28714,11,0.7
34236,32024,16,0.24
34237,27330,6,0.11
34238,8565,7,0.52
34239,22078,1,0.98
34240,17203,17,0.64
34241,30775,14,0.68
34242,7514,18,0.52
34243,121,12,0.83
34244,34611,15,0.09
34245,24608,14,0.63
34246,21792,14,0.25
34247,4629,1,0.06
34248,20795,1,0.88
34249,25512,9,0.71
34250,22393,8,0.29
34251,34425,18,0.49
34252,941,12,0.06
34253,10639,3,0.17
34254,16177,9,0.38
34255,4766,5,0.76
34256,15259,7,0.11
34257,4834,1,1.0
34258,11842,12,0.92
34259,23129,5,0.1
34260,30809,19,0.47
34261,31980,6,0.93
34262,28515,10,0.33
34263,18624,16,0.5
34264,17926,7,0.38
34265,34035,13,0.44
34266,2296,9,0.78
34267,2039,16,0.75
34268,32638,15,0.53
34269,22429,6,0.81
34270,5138,4,0.33
34271,2942,10,0.46
34272,6808,8,0.41
34273,29444,5,0.22
34274,1276,14,0.59
34275,8135,7,0.26
34276,15853,8,0.54
34277,2248,3,0.63
34278,13034,11,0.77
34279,22579,4,0.77
34280,32906,5,0.22
34281,32185,15,0.57
34282,29802,6,0.31
34283,34802,4,0.95
34284,30952,19,0.4
34285,15309,14,0.8
34286,27172,11,0.37
34287,20176,9,0.21
34288,15426,10,0.12
34289,29785,4,0.33
34290,15084,4,0.3
34291,23979,4,0.63
34292,28284,19,0.96
34293,5926,1,0.02
34294,34755,8,0.06
34295,16200,18,0.49
34296,18027,4,0.8
34297,16523,4,0.25
34298,18704,6,0.72
34299,29691,2,0.6
34300,26362,11,0.28
34301,32352,10,0.47
34302,30704,17,0.83
34303,9205,18,0.65
34304,11998,12,0.69
34305,24583,7,0.17
34306,11403,5,0.33
34307,19276,12,0.74
34308,5582,8,0.25
34309,17725,19,0.59
34310,26849,13,0.11
34311,12123,4,0.83
34312,5358,16,0.99
34313,14928,10,0.26
34314,1639,3,0.55
34315,27713,7,0.76
34316,2502,10,0.08
34317,815,19,0.21
34318,22703,9,0.1
34319,20661,17,0.48
34320,25355,1,0.56
34321,86,12,0.69
34322,8398,12,0.63
34323,12145,18,0.64
34324,8971,9,0.19
34325,13798,18,0.93
34326,23315,17,0.35
34327,24948,4,0.27
34328,20822,5,0.49
34329,19581,3,0.91
34330,9766,15,0.74
34331,24235,7,0.07
34332,2702,6,0.96
34333,15249,16,0.26
34334,4581,10,0.42
34335,25405,7,0.61
34336,15016,3,0.97
34337,28439,14,0.93
34338,23218,5,0.44
34339,8455,1,0.06
34340,11236,8,0.27
34341,3925,10,0.32
34342,9564,5,0.5
34343,25380,7,0.09
34344,32210,4,0.76
34345,26467,17,0.78
34346,5449,1,0.84
34347,29657,2,0.94
34348,12447,17,0.81
34349,6172,18,0.83
34350,7592,6,0.43
34351,25536,12,0.69
34352,13474,3,0.18
34353,31748,4,0.89
34354,14057,18,0.25
34355,20571,12,0.72
34356,29905,5,0.79
34357,5716,3,0.01
34358,12046,19,0.05
34359,25482,6,0.41
34360,6844,3,0.51
34361,16653,5,0.98
34362,2986,5,0.21
34363,8366,14,0.72
34364,18577,1,0.16
34365,32980,2,0.33
34366,26969,12,0.55
34367,4656,8,0.65
34368,31232,3,0.2
34369,4710,4,0.34
34370,3263,8,0.56
34371,15239,10,0.13
34372,20658,9,0.06
34373,15600,19,0.56
34374,12377,8,0.25
34375,30764,3,0.83
34376,20057,15,0.67
34377,6727,8,0.38
34378,19615,16,0.18
34379,8028,8,0.11
34380,19089,2,0.81
34381,27348,14,0.58
34382,314,11,0.16
34383,30022,7,0.42
34384,6357,1,0.27
34385,25191,11,0.08
34386,1438,17,0.02
34387,17953,1,0.15
34388,21065,15,0.91
34389,24228,2,0.92
34390,17331,4,0.03
34391,16632,11,0.36
34392,1019,2,0.93
34393,9853,11,0.97
34394,17640,3,0.94
34395,18951,3,0.65
34396,8170,15,0.1
34397,19295,7,0.85
34398,8507,19,0.49
34399,29546,9,0.63
34400,1352,14,0.1
34401,17762,3,0.57
34402,17004,8,0.26
34403,14450,9,0.08
34404,18691,9,0.69
34405,34390,1,0.66
34406,16036,9,0.29
34407,27104,19,0.5
34408,14832,9,0.43
34409,21328,2,0.73
34410,26671,18,0.14
34411,31065,2,0.47
34412,29525,6,0.86
34413,7362,13,0.1
34414,1391,9,0.71
34415,29752,4,0.35
34416,28391,1,0.23
34417,26119,6,0.52
34418,31369,13,0.66
34419,23311,9,0.65
34420,13463,6,0.33
34421,13490,6,0.71
34422,22923,13,0.09
34423,18380,8,0.97
34424,18617,16,0.51
34425,755,10,0.91
34426,34700,9,0.73
34427,2359,5,0.85
34428,19417,17,0.8
34429,20472,6,0.08
34430,1308,7,0.82
34431,19739,16,0.78
34432,20332,13,0.37
34433,15889,19,0.17
34434,32695,6,0.8
34435,17959,6,0.93
34436,5319,9,0.91
34437,18446,10,0.3
34438,31028,7,0.28
34439,5346,19,0.34
34440,12469,16,0.76
34441,21225,6,0.28
34442,26784,18,0.96
34443,27494,9,0.95
34444,24102,3,0.74
34445,3811,9,0.62
34446,24713,12,0.92
34447,6436,13,0.19
34448,14688,8,0.67
34449,17281,1,0.24
34450,27565,17,0.33
34451,14600,3,0.56
34452,4833,6,0.73
34453,23227,1,0.23
34454,8246,4,0.97
34455,7305,16,0.05
34456,17235,8,0.77
34457,10782,14,0.4
34458,6746,6,0.33
34459,11140,15,0.45
34460,2010,14,0.1
34461,10002,1,0.95
34462,639,9,0.83
34463,13019,10,0.8
34464,12328,12,0.34
34465,4683,17,0.33
34466,29496,18,0.01
34467,15498,11,0.13
34468,25961,15,0.66
34469,17774,18,0.14
34470,26374,7,0.66
34471,22017,12,0.56
34472,3642,19,0.32
34473,34872,6,0.88
34474,20440,9,0.3
34475,13765,19,0.24
34476,31241,15,0.31
34477,12065,15,0.5
34478,24485,11,0.16
34479,16103,15,0.04
34480,33542,8,0.33
34481,27479,5,0.57
34482,27772,2,0.78
34483,5582,19,0.52
34484,17157,12,0.21
34485,181,1,0.27
34486,9278,19,0.46
34487,34212,7,0.29
34488,2005,17,0.83
34489,17112,16,0.56
34490,10167,9,0.33
34491,1764,13,0.97
34492,20726,1,0.59
34493,28783,17,0.53
34494,24591,16,0.99
34495,9798,16,0.94
34496,19986,13,0.59
34497,21794,12,0.85
34498,2741,18,0.15
34499,13173,16,0.89
34500,17609,17,0.28
34501,23481,4,0.08
34502,1688,4,0.24
34503,30429,9,0.03
34504,24804,16,0.86
34505,31106,15,0.4
34506,9293,15,0.69
34507,19481,11,0.78
34508,13393,1,0.03
34509,6293,3,0.43
34510,5196,11,0.71
34511,18393,18,0.99
34512,34374,17,0.9
34513,9747,13,0.81
34514,15376,12,0.21
34515,28140,7,0.04
34516,19832,11,0.57
34517,6998,19,0.82
34518,25805,2,0.92
34519,7436,19,0.38
34520,33769,3,0.09
34521,2334,8,0.75
34522,20749,7,0.91
34523,14360,16,0.83
34524,28797,7,0.01
34525,1083,18,0.82
34526,2422,17,0.77
34527,12987,2,0.97
34528,11052,12,0.52
34529,2244,19,0.55
34530,3139,4,0.62
34531,28806,9,0.37
34532,19147,12,0.93
34533,16727,8,0.03
34534,23972,3,0.3
34535,26076,9,0.94
34536,25226,17,0.28
34537,28773,18,0.7
34538,5337,2,0.48
34539,5432,19,0.98
34540,33337,12,0.52
34541,30985,13,0.31
34542,31481,11,0.38
34543,7179,19,0.0
34544,13659,6,0.84
34545,27952,5,0.06
34546,34898,11,0.05
34547,14502,5,0.54
34548,5141,8,0.41
34549,4247,2,0.78
34550,29645,9,0.02
34551,6881,6,0.67
34552,24612,18,0.7
34553,22197,5,0.13
34554,8003,5,0.93
34555,34417,2,0.62
34556,6104,14,0.33
34557,21127,3,0.66
34558,34592,19,0.28
34559,18667,11,0.76
34560,18686,13,0.43
34561,5273,6,0.48
34562,34281,11,0.1
34563,16004,12,0.84
34564,21378,15,0.28
34565,20680,16,0.87
34566,16670,9,0.62
34567,19715,13,0.51
34568,7539,10,0.29
34569,31752,18,0.8
34570,2332,10,0.86
34571,32270,14,1.0
34572,3097,13,0.55
34573,24958,9,0.22
34574,2371,13,0.26
34575,16522,9,0.18
34576,13946,16,0.81
34577,10177,19,0.06
34578,13922,7,0.86
34579,24040,16,0.88
34580,6466,15,0.31
34581,5588,17,0.59
34582,4159,8,0.39
34583,34964,17,0.0
34584,3583,6,0.15
34585,6802,6,0.37
34586,32726,12,0.21
34587,9514,17,0.78
34588,27102,7,0.85
34589,17967,3,0.12
34590,335,18,0.53
34591,18720,1,0.23
34592,32877,16,0.79
34593,9121,10,0.21
34594,9736,13,0.09
34595,14545,6,0.88
34596,27698,14,0.86
34597,8461,5,0.88
34598,15481,10,0.53
34599,9867,12,0.42
34600,20664,3,0.34
34601,10696,9,0.24
34602,18666,16,0.12
34603,25535,16,0.09
34604,10016,1,0.82
34605,12880,12,0.81
34606,20939,5,0.99
34607,34001,15,0.74
34608,13509,14,0.9
34609,7326,4,0.81
34610,17189,11,0.9
34611,7844,10,0.61
34612,28965,7,0.94
34613,33408,4,0.35
34614,29450,2,0.76
34615,24974,4,0.76
34616,15946,13,0.92
34617,3354,8,0.63
34618,27280,9,0.67
34619,18609,14,0.11
34620,24354,5,1.0
34621,8662,10,0.86
34622,24144,9,0.12
34623,19254,7,0.25
34624,22324,19,0.27
34625,18401,10,0.95
34626,18541,14,0.97
34627,24844,15,0.87
34628,20986,1,0.76
34629,19118,2,0.1
34630,9162,16,0.28
34631,34223,2,0.49
34632,23467,19,0.69
34633,1078,15,0.04
34634,31365,3,0.45
34635,33575,5,0.34
34636,32419,12,0.38
34637,14857,8,0.52
34638,520,4,0.49
34639,236,11,0.91
34640,32673,8,0.96
34641,25815,4,0.26
34642,18097,8,0.59
34643,4766,7,0.67
34644,14910,9,0.75
34645,8727,8,0.09
34646,21526,9,0.45
34647,32380,8,0.11
34648,27656,10,0.39
34649,14658,19,0.78
34650,5730,1,0.49
34651,133,16,0.91
34652,20222,9,0.82
34653,32277,1,0.34
34654,687,19,0.25
34655,23659,4,0.76
34656,20063,16,0.63
34657,31146,13,0.75
34658,4968,12,0.45
34659,20186,12,0.03
34660,3339,15,0.26
34661,24268,18,0.68
34662,22629,16,0.44
34663,2835,14,0.76
34664,7021,4,0.94
34665,15088,1,0.57
34666,16583,16,0.85
34667,11452,5,0.39
34668,3102,13,0.72
34669,17881,7,0.89
34670,33708,19,0.59
34671,26108,19,0.99
34672,14295,16,0.45
34673,10886,9,0.83
34674,16555,4,0.57
34675,22705,12,0.46
34676,269,4,0.48
34677,8699,7,0.46
34678,13034,11,0.68
34679,17525,10,0.36
34680,25303,12,0.57
34681,19052,19,0.63
34682,16738,19,0.35
34683,19304,15,0.2
34684,18579,13,0.14
34685,29803,12,0.15
34686,683,11,0.13
34687,17069,15,0.75
34688,11674,12,0.21
34689,28998,6,0.91
34690,22390,18,0.35
34691,28379,17,0.34
34692,8213,2,0.95
34693,21951,19,0.47
34694,34739,11,0.47
34695,11527,7,0.98
34696,12794,15,0.88
34697,16700,12,0.36
34698,3426,12,0.92
34699,29523,9,0.55
34700,33669,11,0.97
34701,20800,19,0.29
34702,23892,7,0.77
34703,7641,3,0.22
34704,8687,16,0.48
34705,11579,8,0.92
34706,5658,7,0.73
34707,24543,7,0.65
34708,4904,6,0.95
34709,1896,3,0.66
34710,2391,2,0.81
34711,13065,3,0.62
34712,10677,9,0.23
34713,20718,16,0.91
34714,4452,6,0.42
34715,24705,14,0.15
34716,4642,14,0.2
34717,8244,4,0.43
34718,4334,14,0.68
34719,19564,15,0.46
34720,23249,9,0.74
34721,18526,5,0.4
34722,7818,9,0.62
34723,4417,19,0.03
34724,28839,4,0.79
34725,3201,16,0.98
34726,828,13,0.04
34727,28756,6,0.92
34728,21857,7,0.25
34729,11012,11,0.07
34730,5076,1,0.75
34731,20603,19,0.54
34732,8936,16,0.94
34733,14716,16,0.27
34734,33945,8,0.85
34735,31601,8,0.61
34736,3709,10,0.52
34737,6320,16,0.96
34738,9232,13,0.52
34739,28519,10,0.74
34740,11303,19,0.56
34741,16803,17,0.44
34742,28080,1,0.07
34743,28579,2,0.18
34744,29517,10,0.83
34745,28814,1,0.76
34746,9716,1,0.61
34747,32216,13,0.36
34748,34300,18,0.71
34749,27617,5,0.99
34750,9547,18,0.97
34751,8803,6,0.0
34752,21086,9,0.17
34753,6468,5,0.04
34754,1263,7,0.76
34755,6191,19,0.07
34756,22571,7,0.0
34757,1710,18,0.65
34758,10455,15,0.54
34759,3592,12,0.11
34760,14781,15,0.51
34761,30911,5,0.32
34762,12705,2,0.91
34763,23054,16,0.56
34764,31814,2,0.79
34765,32371,11,0.69
34766,32158,14,0.51
34767,7054,11,0.11
34768,16275,19,0.54
34769,32970,2,0.33
34770,8787,4,0.85
34771,29184,13,0.67
34772,24800,7,0.66
34773,20731,9,0.43
34774,28564,14,0.56
34775,12701,15,0.74
34776,12070,2,0.36
34777,31528,10,0.36
34778,19408,2,0.27
34779,34604,5,0.89
34780,15925,9,0.49
34781,33059,2,0.95
34782,9196,9,0.22
34783,17561,14,0.99
34784,33038,15,0.36
34785,25752,9,0.98
34786,18521,7,0.14
34787,23297,15,0.3
34788,6933,6,0.3
34789,13768,1,0.3
34790,16713,6,0.05
34791,1268,9,0.91
34792,21117,11,0.7
34793,26291,8,0.79
34794,25998,19,0.97
34795,29586,4,0.89
34796,20165,12,0.37
34797,2250,12,0.06
34798,16466,7,0.5
34799,1719,4,0.32
34800,715,11,0.06
34801,30009,3,0.35
34802,4367,6,0.33
34803,14483,9,0.39
34804,20693,8,0.29
34805,14406,17,0.04
34806,25749,4,0.81
34807,3122,3,0.64
34808,6586,7,0.25
34809,30215,1,0.27
34810,24325,7,0.93
34811,23434,1,0.84
34812,32590,8,0.37
34813,25633,19,0.73
34814,21250,10,0.42
34815,21567,8,0.73
34816,24810,16,0.98
34817,7839,3,0.27
34818,15526,16,0.11
34819,1421,12,0.67
34820,27318,17,0.74
34821,33198,2,0.72
34822,12528,6,0.89
34823,22059,17,0.3
34824,13880,15,0.68
34825,19279,8,0.53
34826,801,2,0.9
34827,34663,16,0.78
34828,23311,12,0.37
34829,19301,2,0.48
34830,13435,4,0.97
34831,17285,16,0.34
34832,28917,4,0.31
34833,3378,6,0.73
34834,19908,13,0.58
34835,31462,11,0.24
34836,14845,14,0.23
34837,19703,12,0.16
34838,5752,6,0.98
34839,10921,4,0.02
34840,31047,19,0.86
34841,6624,7,0.35
34842,30061,17,0.33
34843,19862,7,0.07
34844,25733,4,0.94
34845,28411,9,0.13
34846,9164,4,0.99
34847,18263,9,0.0
34848,25495,12,0.72
34849,27870,10,0.18
34850,24644,12,0.95
34851,8873,12,0.93
34852,7394,11,0.34
34853,4902,9,0.96
34854,7338,13,0.66
34855,19994,18,0.02
34856,26331,6,0.88
34857,11003,1,0.94
34858,3086,7,0.26
34859,32667,8,0.35
34860,21982,13,0.18
34861,11265,14,0.23
34862,10263,10,0.81
34863,20743,13,0.53
34864,10063,4,0.09
34865,5258,4,0.18
34866,1609,13,0.8
34867,15916,2,0.38
34868,13239,10,0.77
34869,3514,8,0.45
34870,30907,15,0.21
34871,28225,13,0.42
34872,963,13,0.02
