inventory_event_id,part_id,stock_level,reorder_probability
27657,1674,313,0.87
27658,34703,46,0.42
27659,23540,240,0.11
27660,3498,136,0.42
27661,3455,487,0.67
27662,7759,118,0.08
27663,33169,310,0.24
27664,33956,465,0.19
27665,22892,411,0.42
27666,27145,376,0.51
27667,21338,279,0.2
27668,23201,306,0.16
27669,4549,248,0.66
27670,22249,362,0.22
27671,32071,483,0.68
27672,20282,308,0.13
27673,32231,122,0.45
27674,27033,315,0.38
27675,5233,423,0.43
27676,4119,418,0.29
27677,26036,474,0.69
27678,14266,471,0.21
27679,34082,53,0.76
27680,30594,416,0.58
27681,34164,279,0.97
27682,23950,358,0.25
27683,1833,346,0.07
27684,693,352,0.95
27685,29028,257,0.56
27686,24563,106,0.12
27687,7554,348,0.75
27688,16402,338,0.6
27689,6391,230,0.19
27690,32540,284,0.58
27691,5793,176,0.02
27692,5067,216,0.95
27693,6353,398,0.84
27694,14028,212,0.5
27695,6659,382,0.12
27696,22858,131,0.24
27697,10195,134,0.51
27698,33508,173,0.69
27699,25145,328,0.99
27700,11154,363,0.56
27701,11464,77,0.23
27702,20785,492,0.53
27703,20003,351,0.21
27704,34583,376,0.53
27705,16941,487,0.79
27706,12614,35,0.13
27707,2540,474,0.02
27708,19572,407,0.32
27709,5041,126,0.24
27710,8555,298,0.84
27711,21856,413,0.27
27712,13791,275,0.12
27713,2131,86,0.21
27714,12555,265,0.64
27715,16288,403,0.09
27716,22738,71,0.42
27717,33592,60,0.66
27718,32920,300,0.57
27719,28413,122,0.41
27720,22848,229,0.23
27721,12402,449,0.18
27722,9385,359,0.49
27723,15156,113,0.95
27724,22469,318,0.65
27725,6503,336,0.43
27726,2126,82,0.06
27727,34520,414,0.6
27728,22036,391,0.26
27729,7834,7,0.05
27730,26545,383,0.92
27731,22119,242,0.48
27732,19833,36,0.16
27733,14541,426,0.89
27734,10250,370,0.17
27735,15149,20,0.02
27736,3549,257,0.28
27737,19500,231,0.29
27738,19206,36,0.91
27739,7718,320,0.58
27740,9793,226,0.84
27741,26368,226,0.06
27742,24664,117,0.56
27743,11376,147,0.44
27744,16160,280,0.05
27745,25957,154,0.78
27746,9925,286,0.53
27747,11359,226,0.11
27748,22587,206,0.59
27749,2722,142,0.58
27750,15775,203,0.75
27751,2374,287,0.86
27752,8442,13,0.06
27753,9162,51,0.76
27754,22942,212,0.93
27755,26174,497,0.09
27756,20486,173,0.93
27757,13358,391,0.96
27758,25277,307,0.32
27759,32824,174,0.11
27760,24956,28,0.52
27761,29017,116,0.45
27762,19793,55,0.84
27763,484,245,0.16
27764,26685,470,0.97
27765,23348,485,0.89
27766,15657,127,0.48
27767,8170,172,0.6
27768,31119,278,0.04
27769,22316,364,0.26
27770,18988,405,0.46
27771,17148,79,0.24
27772,24108,50,0.52
27773,10399,64,0.29
27774,30809,284,0.02
27775,33459,215,0.25
27776,9114,309,0.23
27777,2052,136,0.64
27778,7278,216,0.54
27779,13713,245,0.06
27780,27815,279,0.84
27781,10168,352,0.37
27782,33817,285,0.54
27783,7953,36,0.9
27784,17082,233,0.7
27785,11535,284,0.58
27786,13829,472,0.96
27787,29497,30,0.8
27788,21000,363,0.24
27789,21235,320,0.21
27790,17590,87,0.59
27791,32832,423,0.14
27792,29604,47,0.03
27793,7647,286,0.54
27794,23290,18,0.0
27795,28808,81,0.54
27796,25119,24,0.68
27797,23146,424,0.53
27798,20959,85,0.69
27799,29099,360,0.47
27800,12056,384,0.8
27801,31136,39,0.68
27802,1540,353,0.23
27803,20489,11,0.7
27804,10474,331,0.23
27805,32617,8,0.59
27806,11937,79,0.54
27807,463,150,0.61
27808,2979,344,0.11
27809,29773,417,0.69
27810,7348,307,0.7
27811,3582,413,0.53
27812,15930,179,0.82
27813,30647,91,0.29
27814,6274,489,0.83
27815,9152,154,0.62
27816,3187,9,0.7
27817,17532,213,0.61
27818,13290,320,0.23
27819,4926,387,0.91
27820,18805,242,0.66
27821,19409,132,0.46
27822,2245,21,0.89
27823,34327,386,0.76
27824,27185,100,0.17
27825,22188,237,0.79
27826,21268,234,0.94
27827,6583,254,0.54
27828,24818,219,0.89
27829,16232,9,0.26
27830,24740,317,0.73
27831,2296,156,0.33
27832,23076,372,0.07
27833,28932,372,0.32
27834,8229,12,0.42
27835,10855,224,0.99
27836,33448,317,0.66
27837,20424,84,0.41
27838,21282,124,0.11
27839,13679,273,0.45
27840,3338,432,0.89
27841,444,19,0.88
27842,17806,315,0.64
27843,5987,395,0.15
27844,27020,2,0.41
27845,22633,44,0.19
27846,7111,236,0.23
27847,2091,453,0.39
27848,6017,212,0.66
27849,5810,311,0.9
27850,4974,421,0.58
27851,9789,121,0.37
27852,16273,421,0.32
27853,17787,498,0.19
27854,22907,10,0.51
27855,7445,20,0.1
27856,29476,387,0.91
27857,26451,324,0.26
27858,30540,320,0.25
27859,26090,249,0.54
27860,31509,325,0.35
27861,8446,306,0.71
27862,4386,223,0.6
27863,3511,359,0.94
27864,16190,132,0.98
27865,21354,232,0.28
27866,14965,40,0.45
27867,11740,415,0.71
27868,21920,38,0.75
27869,17301,360,0.27
27870,8478,88,0.77
27871,8227,479,0.34
27872,20958,172,0.01
27873,5857,408,0.28
27874,1575,423,0.69
27875,32942,16,0.54
27876,10375,63,0.88
27877,23572,446,0.34
27878,26599,468,1.0
27879,32337,64,0.32
27880,24999,115,0.53
27881,28321,198,0.57
27882,30579,297,0.19
27883,6946,163,0.83
27884,16266,21,0.64
27885,10035,367,0.19
27886,29044,65,0.5
27887,31083,240,0.36
27888,26991,290,0.89
27889,30422,99,0.95
27890,12155,358,0.22
27891,32535,413,0.6
27892,8778,265,0.12
27893,14461,415,0.02
27894,29815,303,0.53
27895,30993,161,0.13
27896,974,390,0.85
27897,17476,214,0.52
27898,8961,155,0.52
27899,20070,216,0.63
27900,20706,468,0.58
27901,22458,497,0.04
27902,18753,190,0.28
27903,3373,423,0.94
27904,13171,444,0.34
27905,20790,86,0.65
27906,22147,261,0.33
27907,17116,452,0.33
27908,22181,43,0.85
27909,25791,349,0.74
27910,27903,449,0.22
27911,5433,59,0.41
27912,12891,83,0.88
27913,3729,319,0.11
27914,13279,37,0.76
27915,28964,233,0.7
27916,1941,475,0.36
27917,387,169,0.31
27918,8800,132,0.48
27919,1734,4,0.35
27920,6013,491,0.77
27921,15862,104,0.96
27922,27361,159,0.15
27923,9383,16,0.99
27924,32610,270,0.76
27925,16773,10,0.71
27926,31712,27,0.61
27927,21162,471,0.98
27928,29852,403,0.43
27929,22803,457,0.99
27930,11480,294,0.89
27931,29498,260,0.18
27932,1054,425,0.45
27933,23732,3,0.21
27934,6550,68,0.33
27935,4664,148,0.08
27936,12619,357,0.23
27937,10581,256,0.45
27938,22314,495,0.61
27939,18732,241,0.76
27940,8857,255,0.41
27941,33993,28,0.45
27942,26444,158,0.32
27943,26472,153,0.49
27944,17228,207,0.5
27945,9125,94,0.69
27946,6388,171,0.53
27947,8592,301,0.82
27948,1000,499,0.01
27949,21704,32,0.81
27950,24841,5,0.63
27951,15657,272,0.46
27952,34172,414,0.18
27953,10308,288,0.23
27954,10288,14,0.95
27955,31909,138,0.54
27956,4980,388,0.87
27957,25443,11,0.46
27958,29854,314,0.61
27959,6679,23,0.22
27960,28909,318,0.49
27961,20135,382,0.89
27962,22418,67,0.84
27963,32407,356,0.44
27964,22038,30,0.04
27965,16628,20,0.38
27966,6554,96,0.77
27967,27507,317,0.78
27968,29851,176,0.57
27969,14599,250,0.96
27970,8702,398,0.44
27971,26851,9,0.01
27972,33958,369,0.31
27973,2822,122,0.7
27974,27813,39,0.57
27975,6219,55,0.31
27976,24763,72,0.77
27977,25579,432,0.41
27978,2499,124,0.09
27979,26875,361,0.71
27980,13849,1,0.62
27981,34360,88,0.17
27982,5613,399,0.35
27983,12899,198,0.36
27984,6872,131,0.57
27985,25576,1,0.79
27986,27893,366,0.07
27987,23911,314,0.46
27988,32073,1,0.47
27989,1011,493,0.94
27990,20615,182,0.9
27991,31181,385,0.76
27992,28631,376,0.22
27993,29906,165,0.38
27994,1087,358,0.84
27995,30964,182,0.6
27996,33963,208,0.19
27997,21122,154,0.37
27998,29706,114,0.42
27999,1005,475,0.6
28000,5428,384,0.19
28001,17548,304,0.36
28002,22569,329,0.48
28003,22544,202,0.56
28004,2832,199,0.49
28005,1446,121,0.41
28006,27316,388,0.09
28007,5800,431,0.06
28008,24961,309,0.75
28009,20781,323,0.69
28010,25775,243,0.82
28011,4236,50,0.88
28012,29391,147,0.32
28013,28298,209,0.74
28014,33314,439,0.39
28015,24028,255,0.28
28016,33339,380,0.08
28017,22919,57,0.2
28018,19045,16,0.52
28019,2970,208,0.39
28020,1719,299,0.12
28021,19247,325,0.79
28022,10558,324,0.3
28023,33525,351,0.7
28024,17034,457,0.14
28025,5136,61,0.49
28026,4037,280,0.93
28027,5870,192,0.58
28028,11398,452,0.78
28029,25153,353,0.4
28030,9417,103,0.94
28031,17370,303,0.13
28032,3153,499,0.25
28033,11586,131,0.26
28034,10527,154,0.0
28035,4603,328,0.36
28036,28520,277,0.73
28037,22263,427,0.54
28038,30520,156,0.95
28039,34050,481,0.9
28040,15220,404,0.32
28041,8280,40,0.06
28042,19962,244,0.55
28043,26503,14,0.33
28044,23423,288,0.16
28045,33216,419,0.65
28046,26569,455,0.05
28047,34561,415,0.28
28048,9272,19,0.2
28049,3794,14,0.93
28050,30986,34,0.75
28051,19991,126,0.53
28052,19331,472,0.42
28053,22449,481,0.53
28054,17040,141,0.43
28055,6897,154,0.51
28056,31229,36,0.31
28057,291,219,0.15
28058,30205,326,0.92
28059,22347,242,0.24
28060,28119,65,0.85
28061,24084,492,0.9
28062,1764,323,0.54
28063,6988,174,0.93
28064,22866,343,0.45
28065,27336,359,0.02
28066,25736,128,0.16
28067,1735,3,0.54
28068,21701,200,0.43
28069,5350,359,0.78
28070,6707,448,0.2
28071,732,351,0.48
28072,27200,341,0.2
28073,16570,364,0.21
28074,25289,43,0.06
28075,13541,156,0.99
28076,21319,87,0.23
28077,4818,293,0.37
28078,14016,489,0.66
28079,5983,440,0.65
28080,1937,276,0.21
28081,33561,336,0.48
28082,27821,285,0.95
28083,25055,212,0.67
28084,18896,50,0.95
28085,31387,292,0.01
28086,4692,25,0.85
28087,19965,469,0.17
28088,13547,469,0.47
28089,198,3,0.47
28090,10829,128,0.06
28091,19132,86,0.61
28092,21609,423,0.39
28093,23047,188,0.34
28094,6719,147,0.21
28095,26175,357,0.27
28096,25099,265,0.3
28097,19132,12,0.58
28098,9240,275,0.01
28099,4638,109,0.15
28100,1646,391,0.26
28101,32906,85,0.4
28102,22793,377,0.46
28103,19516,268,0.75
28104,19428,219,0.27
28105,28849,481,0.44
28106,12353,167,0.88
28107,13170,178,0.99
28108,6960,280,0.89
28109,8398,48,0.05
28110,22162,383,0.15
28111,17034,357,0.83
28112,13263,399,0.19
28113,29011,384,0.38
28114,13052,216,0.18
28115,15891,173,1.0
28116,402,3,0.98
28117,30516,106,0.1
28118,25039,19,0.92
28119,19952,339,0.76
28120,5543,264,0.92
28121,33859,72,0.54
28122,24728,422,0.44
28123,3946,89,0.77
28124,32396,269,0.58
28125,18563,307,0.35
28126,24776,117,0.9
28127,17031,174,0.24
28128,19298,247,0.12
28129,20458,381,0.34
28130,6461,263,0.46
28131,26114,11,0.44
28132,33669,302,0.85
28133,14992,187,0.13
28134,11751,468,0.59
28135,19555,186,0.04
28136,32422,43,0.2
28137,306,177,0.21
28138,8336,448,0.44
28139,31802,274,0.51
28140,14713,249,0.32
28141,32381,169,0.18
28142,17016,164,0.51
28143,5492,84,0.59
28144,15140,140,0.36
28145,25238,0,0.96
28146,20771,142,0.81
28147,33980,449,0.49
28148,6307,422,0.06
28149,17399,290,0.9
28150,8674,416,0.61
28151,33246,436,0.21
28152,16429,413,0.14
28153,6573,467,0.76
28154,15354,410,0.74
28155,20281,130,0.75
28156,26283,183,0.63
28157,16740,317,0.68
28158,20108,304,0.92
28159,22084,489,0.37
28160,7715,259,0.46
28161,15285,86,0.96
28162,22792,39,0.93
28163,23788,428,0.85
28164,2202,475,0.28
28165,28679,222,0.48
28166,5676,275,0.11
28167,3015,419,0.64
28168,14322,54,0.48
28169,21239,235,0.6
28170,33473,268,0.68
28171,28391,275,0.18
28172,24922,445,0.31
28173,32627,228,0.43
28174,28470,57,0.88
28175,5184,351,0.02
28176,18,61,0.36
28177,14833,200,0.57
28178,30925,38,0.95
28179,14667,317,0.3
28180,1426,224,0.73
28181,889,141,0.58
28182,16806,32,0.57
28183,10960,310,0.32
28184,13573,358,0.71
28185,27840,433,0.93
28186,6902,58,0.39
28187,11785,63,0.45
28188,20524,0,0.58
28189,15174,312,0.46
28190,21084,52,0.03
28191,29886,131,0.87
28192,21294,452,0.75
28193,18086,45,0.78
28194,34415,38,0.18
28195,29262,235,0.65
28196,12439,234,0.81
28197,8008,402,0.01
28198,29380,255,0.06
28199,26534,159,0.49
28200,15847,477,0.89
28201,27374,326,0.83
28202,13641,272,0.1
28203,16115,339,0.87
28204,25819,263,0.89
28205,15001,180,0.2
28206,16372,160,0.72
28207,13163,104,0.17
28208,4847,341,0.81
28209,16990,298,0.56
28210,14948,468,0.85
28211,15836,175,0.63
28212,4583,477,0.22
28213,6340,412,0.93
28214,25134,393,0.48
28215,22315,260,0.04
28216,7626,196,0.66
28217,23777,129,0.3
28218,31797,351,0.09
28219,31217,400,0.99
28220,8469,22,0.37
28221,25385,358,0.65
28222,28157,305,0.67
28223,32794,453,0.79
28224,26731,451,0.02
28225,1588,58,0.96
28226,27884,37,0.26
28227,34852,405,0.66
28228,191,212,0.37
28229,6718,175,0.84
28230,1920,90,0.51
28231,22551,151,0.92
28232,7548,264,0.13
28233,26293,471,0.79
28234,13371,238,0.48
28235,15024,350,0.13
28236,15770,17,0.54
28237,5909,190,0.24
28238,18354,64,0.53
28239,23963,35,0.02
28240,21424,149,0.93
28241,5013,165,0.37
28242,14208,340,0.07
28243,6821,208,0.62
28244,9748,42,0.61
28245,5215,111,0.66
28246,16620,290,0.02
28247,24133,238,0.71
28248,19898,55,0.8
28249,12214,496,0.51
28250,5202,375,0.91
28251,9580,304,0.34
28252,18707,97,0.76
28253,14606,468,0.93
28254,9936,117,0.2
28255,21,324,0.68
28256,13071,79,0.61
28257,18669,343,0.22
28258,15223,268,0.86
28259,16080,487,0.91
28260,20908,364,0.23
28261,20998,85,0.37
28262,1519,60,0.45
28263,25403,182,0.23
28264,17155,426,0.8
28265,32911,129,0.52
28266,33393,31,0.84
28267,7622,101,0.29
28268,32593,12,0.26
28269,20934,477,0.95
28270,18460,324,0.56
28271,27263,204,0.53
28272,26573,27,0.83
28273,29754,172,0.45
28274,21038,336,0.77
28275,8402,466,0.82
28276,22528,125,0.18
28277,18730,473,0.78
28278,3599,388,0.28
28279,22234,114,0.1
28280,23287,434,0.05
28281,33557,135,0.25
28282,18547,449,0.61
28283,2007,420,0.63
28284,27527,147,0.63
28285,13946,237,0.03
28286,19880,447,0.25
28287,25698,406,0.84
28288,11477,381,0.72
28289,25660,493,0.3
28290,7130,472,0.31
28291,18079,343,0.12
28292,6002,138,0.99
28293,7384,306,0.86
28294,6005,107,0.18
28295,9063,479,0.29
28296,32039,398,0.4
28297,8517,73,0.55
28298,18492,70,0.08
28299,6625,94,0.12
28300,16987,159,0.46
28301,34950,235,0.78
28302,29221,84,0.25
28303,4575,424,0.09
28304,4961,16,0.3
28305,13874,242,0.78
28306,17413,65,0.11
28307,17221,58,0.89
28308,8750,326,0.47
28309,9369,136,0.7
28310,16686,280,0.95
28311,15616,482,0.83
28312,8963,129,0.27
28313,15874,23,0.94
28314,7206,257,0.23
28315,7580,50,0.12
28316,5436,478,0.01
28317,29469,15,0.73
28318,10975,317,0.82
28319,15190,313,0.4
28320,19202,421,0.18
28321,3831,203,0.93
28322,13840,117,0.11
28323,33170,15,0.92
28324,1097,85,0.93
28325,23652,273,0.12
28326,30334,242,0.46
28327,17873,57,0.07
28328,29832,249,0.83
28329,27303,139,0.0
28330,24382,123,0.17
28331,19568,335,0.67
28332,29879,457,0.86
28333,26004,193,0.93
28334,14551,158,0.08
28335,15602,354,0.28
28336,9940,172,0.1
28337,25505,63,0.57
28338,22064,251,0.45
28339,7097,114,0.04
28340,11586,125,0.08
28341,20895,230,0.59
28342,17676,297,0.13
28343,13895,437,0.33
28344,27966,382,0.66
28345,13919,429,0.71
28346,25249,297,0.73
28347,33534,431,0.24
28348,24952,119,0.49
28349,7051,165,0.55
28350,27773,57,0.45
28351,33901,356,0.36
28352,7603,446,0.74
28353,25738,170,0.78
28354,7649,412,0.03
28355,21093,421,0.43
28356,20328,379,0.86
28357,13789,128,0.43
28358,17118,282,0.5
28359,4226,331,0.25
28360,4600,8,0.31
28361,2436,154,0.59
28362,18373,253,0.86
28363,21723,231,0.35
28364,2824,61,0.78
28365,7859,318,0.59
28366,25305,359,0.8
28367,23273,16,0.31
28368,5233,413,0.47
28369,18942,338,0.92
28370,28718,91,0.9
28371,26050,234,0.88
28372,34773,85,0.05
28373,28592,70,0.67
28374,7116,337,0.25
28375,14812,439,0.28
28376,13322,213,0.32
28377,24628,287,0.89
28378,7473,427,0.17
28379,15091,43,0.99
28380,467,445,0.32
28381,1757,296,0.48
28382,26569,407,0.19
28383,21787,248,0.91
28384,12391,42,0.44
28385,25155,322,0.78
28386,24514,251,0.37
28387,18148,420,0.56
28388,22946,92,0.01
28389,16661,256,0.22
28390,28047,225,0.97
28391,7104,114,0.68
28392,12351,284,0.29
28393,33675,356,0.56
28394,21645,201,0.65
28395,10691,416,0.94
28396,31902,133,0.53
28397,13133,201,0.95
28398,9793,426,0.57
28399,34469,76,0.47
28400,14560,397,0.11
28401,1583,40,0.25
28402,13159,336,0.6
28403,28572,417,0.55
28404,14036,331,0.94
28405,21805,430,0.08
28406,28041,452,0.51
28407,32420,149,0.05
28408,16347,407,0.37
28409,15180,230,0.04
28410,6074,464,0.68
28411,27042,229,0.68
28412,31083,258,0.97
28413,26240,358,0.77
28414,29923,79,0.39
28415,4314,25,0.66
28416,26176,234,0.91
28417,31142,319,0.59
28418,33435,304,0.1
28419,11923,476,0.81
28420,15612,167,0.04
28421,15707,16,0.11
28422,34291,200,0.62
28423,29488,484,0.95
28424,4327,75,0.66
28425,28051,169,0.64
28426,17303,77,0.61
28427,19462,231,0.24
28428,23159,7,0.63
28429,13104,119,0.2
28430,16954,351,0.65
28431,5241,231,0.99
28432,33362,102,0.89
28433,33089,1,0.29
28434,22235,125,0.44
28435,28681,75,0.71
28436,33740,197,0.96
28437,20594,235,0.16
28438,4833,392,0.82
28439,3434,423,0.78
28440,13484,70,0.02
28441,19351,410,0.84
28442,3624,387,0.48
28443,5768,471,0.06
28444,20034,110,0.49
28445,2792,443,0.54
28446,891,324,0.96
28447,29156,308,0.81
28448,14570,162,0.39
28449,27814,68,0.89
28450,13234,32,0.14
28451,21118,190,0.28
28452,4605,307,0.15
28453,9166,303,0.31
28454,17966,209,0.84
28455,10876,307,0.99
28456,10842,492,0.72
28457,11055,399,0.77
28458,24667,438,0.64
28459,31916,99,0.9
28460,21363,95,0.99
28461,15396,69,0.96
28462,34333,17,0.79
28463,20146,100,0.99
28464,747,244,0.64
28465,18403,364,0.73
28466,24599,415,0.14
28467,33895,357,0.75
28468,11668,194,0.41
28469,4134,419,0.68
28470,18093,387,0.28
28471,27962,105,0.02
28472,18509,453,0.02
28473,30538,149,0.64
28474,20468,326,0.73
28475,3504,498,0.91
28476,10479,168,0.44
28477,4317,233,0.78
28478,1081,167,0.8
28479,14322,64,0.3
28480,19272,58,0.98
28481,25782,442,0.55
28482,31765,391,0.03
28483,28116,346,0.85
28484,16679,318,0.36
28485,11430,490,0.64
28486,910,74,0.51
28487,763,354,0.84
28488,7566,185,0.38
28489,8245,212,0.63
28490,11822,23,0.18
28491,2062,417,0.05
28492,26306,72,0.19
28493,4370,208,0.36
28494,1852,62,0.67
28495,33066,41,0.37
28496,11040,368,0.99
28497,10038,306,0.42
28498,29826,344,0.06
28499,4193,425,0.46
28500,19706,437,0.73
28501,32059,259,0.63
28502,14952,353,0.26
28503,11981,281,0.22
28504,164,140,0.24
28505,4995,453,0.57
28506,17926,458,0.75
28507,13261,148,0.05
28508,1958,481,0.62
28509,18153,337,0.42
28510,1049,493,0.3
28511,4565,316,0.56
28512,12299,251,0.63
28513,22004,81,0.17
28514,2030,257,0.9
28515,7243,83,0.32
28516,5827,201,0.17
28517,30823,460,0.75
28518,8169,335,0.58
28519,8228,233,0.01
28520,22822,399,0.79
28521,12818,2,0.54
28522,9575,455,0.9
28523,17162,214,0.9
28524,3583,225,1.0
28525,15968,450,0.72
28526,21244,371,0.74
28527,10373,205,0.05
28528,3096,181,0.54
28529,10571,247,0.28
28530,9459,19,0.97
28531,18046,55,0.31
28532,4283,374,0.68
28533,10454,317,0.35
28534,19776,120,0.03
28535,28765,159,0.87
28536,13665,156,0.71
28537,33759,243,0.53
28538,13811,383,0.84
28539,4685,494,0.78
28540,7473,15,0.5
28541,27407,489,0.61
28542,10285,8,0.38
28543,31090,452,0.93
28544,28167,73,0.25
28545,26821,214,0.65
28546,8099,198,0.82
28547,13295,152,0.8
28548,19504,498,0.96
28549,4157,42,0.04
28550,21225,218,0.67
28551,30137,298,0.15
28552,32548,431,0.02
28553,32927,50,0.74
28554,12416,23,0.71
28555,24620,201,0.2
28556,10037,22,0.58
28557,26664,44,0.48
28558,3474,188,0.65
28559,33312,489,0.21
28560,13236,318,0.67
28561,3578,123,0.18
28562,5065,448,0.15
28563,1521,455,0.86
28564,14613,412,0.87
28565,17997,323,0.47
28566,29877,448,0.92
28567,19933,310,0.31
28568,21951,268,0.16
28569,11962,328,0.67
28570,11866,191,0.87
28571,23368,479,0.5
28572,32105,167,0.46
28573,32934,208,0.64
28574,30993,280,0.36
28575,16742,79,0.22
28576,7873,305,0.74
28577,9593,380,0.91
28578,4083,454,0.84
28579,13537,361,0.68
28580,27578,79,0.27
28581,31326,316,0.75
28582,22835,195,0.14
28583,26486,42,0.04
28584,3262,303,0.09
28585,15056,178,0.49
28586,11758,325,0.89
28587,17697,365,0.41
28588,22048,222,0.38
28589,2389,245,0.38
28590,20582,328,0.36
28591,29906,179,0.09
28592,18718,90,0.99
28593,14950,20,0.26
28594,7895,243,0.99
28595,959,413,0.49
28596,12815,20,0.52
28597,29845,32,0.46
28598,18334,198,0.41
28599,23842,40,0.02
28600,7151,218,0.18
28601,15826,440,0.82
28602,8640,493,0.97
28603,21587,204,0.19
28604,3076,31,0.65
28605,10226,326,0.43
28606,8323,235,0.67
28607,10322,154,0.47
28608,11362,64,0.58
28609,19747,213,0.09
28610,23183,351,0.42
28611,10263,346,0.51
28612,21902,20,0.16
28613,29153,236,0.74
28614,31943,275,0.75
28615,20421,327,0.43
28616,29109,61,0.57
28617,34140,330,0.4
28618,1274,470,0.43
28619,10366,399,0.43
28620,32853,290,0.27
28621,12737,416,0.06
28622,10442,179,0.07
28623,8586,435,0.28
28624,20112,166,0.89
28625,21873,188,0.15
28626,13552,343,0.52
28627,12154,243,0.04
28628,4179,113,0.17
28629,18436,166,0.09
28630,16389,431,0.74
28631,2283,321,0.91
28632,19558,213,0.25
28633,2195,147,0.7
28634,28448,451,0.09
28635,3023,10,0.91
28636,19649,225,0.4
28637,29248,457,0.1
28638,9735,101,0.31
28639,26462,3,0.19
28640,23084,420,0.76
28641,5638,325,0.96
28642,18112,199,0.49
28643,12245,210,0.06
28644,19798,466,0.41
28645,9684,182,0.61
28646,1152,358,0.42
28647,28281,463,0.66
28648,17718,73,0.55
28649,23080,132,0.04
28650,30335,436,0.83
28651,11375,160,0.31
28652,13487,115,0.33
28653,24339,438,0.78
28654,4315,68,0.76
28655,13672,58,0.66
28656,8787,205,0.83
28657,2630,428,0.42
28658,14826,191,0.26
28659,7658,267,0.75
28660,12812,433,0.26
28661,15362,88,0.58
28662,231,213,0.9
28663,13171,17,0.45
28664,6013,248,0.79
28665,300,386,0.15
28666,21142,247,0.64
28667,11772,434,0.92
28668,27168,242,0.68
28669,32946,470,0.9
28670,13972,94,0.67
28671,10414,336,0.3
28672,33299,133,0.8
28673,26730,376,0.61
28674,12974,393,0.17
28675,13674,357,0.08
28676,4594,148,0.92
28677,31450,398,0.76
28678,34516,483,0.73
28679,4166,424,0.98
28680,16872,80,0.94
28681,21017,1,0.93
28682,31852,428,0.41
28683,1690,203,0.41
28684,15582,196,0.12
28685,24385,491,0.49
28686,24123,236,0.46
28687,17406,459,0.94
28688,19582,132,0.68
28689,5250,170,0.32
28690,10631,103,0.47
28691,143,166,0.67
28692,7188,342,0.61
28693,24381,388,0.9
28694,28194,94,0.7
28695,13415,498,0.05
28696,29171,304,0.72
28697,20844,488,0.73
28698,27051,273,0.19
