part_id,part_name,criticality_level
33025,Sensor,Low
33026,Battery,Low
33027,Brake,High
33028,Battery,Low
33029,Engine,High
33030,Sensor,Low
33031,Battery,Low
33032,Sensor,High
33033,Brake,Low
33034,Engine,High
33035,Sensor,Low
33036,Engine,High
33037,Battery,High
33038,Sensor,Low
33039,Battery,Low
33040,Sensor,High
33041,Sensor,High
33042,Brake,Medium
33043,Brake,Low
33044,Engine,High
33045,Battery,Low
33046,Engine,Medium
33047,Brake,Medium
33048,Sensor,High
33049,Engine,Medium
33050,Sensor,Medium
33051,Engine,Low
33052,Battery,Low
33053,Sensor,High
33054,Engine,High
33055,Battery,Low
33056,Engine,Low
33057,Brake,Medium
33058,Battery,Low
33059,Brake,Low
33060,Engine,Medium
33061,Battery,High
33062,Sensor,Medium
33063,Engine,Medium
33064,Engine,High
33065,Battery,Medium
33066,Brake,Low
33067,Engine,High
33068,Brake,Medium
33069,Battery,Medium
33070,Brake,High
33071,Battery,Low
33072,Engine,Low
33073,Brake,Medium
33074,Brake,Low
33075,Battery,High
33076,Sensor,Low
33077,Sensor,Low
33078,Brake,Medium
33079,Sensor,High
33080,Sensor,Low
33081,Engine,Low
33082,Battery,Medium
33083,Brake,High
33084,Engine,Medium
33085,Battery,Low
33086,Sensor,Medium
33087,Brake,Low
33088,Brake,Medium
33089,Battery,High
33090,Sensor,Low
33091,Battery,Low
33092,Sensor,Low
33093,Sensor,Medium
33094,Sensor,Low
33095,Sensor,Medium
33096,Battery,High
33097,Battery,Medium
33098,Battery,Low
33099,Battery,Low
33100,Battery,High
33101,Engine,Medium
33102,Sensor,Low
33103,Engine,Medium
33104,Sensor,Low
33105,Engine,Low
33106,Sensor,Medium
33107,Engine,Low
33108,Brake,High
33109,Engine,Medium
33110,Battery,High
33111,Engine,High
33112,Battery,Medium
33113,Brake,Low
33114,Sensor,High
33115,Sensor,High
33116,Engine,Low
33117,Engine,Low
33118,Brake,High
33119,Sensor,Medium
33120,Battery,Medium
33121,Battery,Low
33122,Engine,Medium
33123,Engine,Low
33124,Engine,Low
33125,Engine,High
33126,Engine,High
33127,Engine,Low
33128,Battery,Low
33129,Battery,Medium
33130,Sensor,High
33131,Brake,Low
33132,Brake,Medium
33133,Engine,Medium
33134,Engine,High
33135,Sensor,Medium
33136,Sensor,High
33137,Brake,Medium
33138,Sensor,High
33139,Sensor,High
33140,Brake,Low
33141,Brake,Medium
33142,Battery,Medium
33143,Sensor,High
33144,Brake,Low
33145,Brake,Low
33146,Engine,High
33147,Battery,Medium
33148,Sensor,Medium
33149,Engine,Medium
33150,Brake,High
33151,Brake,Low
33152,Brake,Low
33153,Sensor,Medium
33154,Brake,Low
33155,Engine,Medium
33156,Engine,Medium
33157,Brake,Low
33158,Brake,Low
33159,Battery,Low
33160,Brake,High
33161,Sensor,Medium
33162,Sensor,High
33163,Sensor,High
33164,Battery,High
33165,Engine,High
33166,Sensor,High
33167,Brake,Low
33168,Engine,Medium
33169,Sensor,Medium
33170,Sensor,Medium
33171,Sensor,High
33172,Brake,Low
33173,Brake,Medium
33174,Battery,High
33175,Sensor,High
33176,Engine,Low
33177,Engine,Low
33178,Engine,Medium
33179,Battery,Medium
33180,Sensor,Low
33181,Engine,Medium
33182,Brake,Medium
33183,Battery,Medium
33184,Battery,Medium
33185,Brake,Low
33186,Engine,Medium
33187,Battery,Medium
33188,Engine,High
33189,Battery,Low
33190,Engine,Low
33191,Brake,High
33192,Battery,High
33193,Brake,Low
33194,Engine,Medium
33195,Battery,Medium
33196,Sensor,High
33197,Sensor,High
33198,Brake,Low
33199,Sensor,Low
33200,Sensor,Medium
33201,Engine,High
33202,Brake,Low
33203,Brake,High
33204,Sensor,Low
33205,Battery,Medium
33206,Engine,Low
33207,Brake,High
33208,Battery,High
33209,Sensor,Medium
33210,Battery,Medium
33211,Sensor,Medium
33212,Brake,High
33213,Engine,Medium
33214,Sensor,Low
33215,Sensor,High
33216,Engine,Medium
33217,Engine,Medium
33218,Sensor,Low
33219,Battery,High
33220,Battery,Medium
33221,Brake,Medium
33222,Sensor,High
33223,Engine,Low
33224,Sensor,Low
33225,Sensor,Low
33226,Brake,Medium
33227,Engine,Medium
33228,Battery,Medium
33229,Engine,Low
33230,Engine,High
33231,Engine,Low
33232,Brake,Medium
33233,Battery,Low
33234,Battery,High
33235,Sensor,Low
33236,Engine,High
33237,Sensor,High
33238,Brake,High
33239,Engine,High
33240,Brake,High
33241,Engine,High
33242,Brake,High
33243,Engine,Low
33244,Battery,Low
33245,Battery,High
33246,Battery,High
33247,Sensor,Medium
33248,Engine,Low
33249,Battery,High
33250,Brake,Medium
33251,Brake,High
33252,Sensor,High
33253,Engine,High
33254,Battery,High
33255,Brake,High
33256,Engine,High
33257,Battery,High
33258,Battery,High
33259,Engine,Medium
33260,Brake,Medium
33261,Brake,High
33262,Sensor,Medium
33263,Sensor,Medium
33264,Sensor,Low
33265,Brake,Low
33266,Sensor,High
33267,Brake,Medium
33268,Engine,Medium
33269,Sensor,High
33270,Battery,High
33271,Sensor,High
33272,Battery,Low
33273,Brake,Low
33274,Brake,Medium
33275,Brake,Low
33276,Engine,Medium
33277,Sensor,High
33278,Engine,High
33279,Sensor,Medium
33280,Battery,Medium
33281,Battery,Medium
33282,Brake,Low
33283,Battery,Medium
33284,Sensor,High
33285,Brake,Low
33286,Brake,Low
33287,Brake,Low
33288,Engine,Medium
33289,Battery,Low
33290,Sensor,High
33291,Battery,Medium
33292,Engine,Low
33293,Sensor,Low
33294,Battery,Low
33295,Sensor,Low
33296,Brake,High
33297,Engine,Medium
33298,Engine,Medium
33299,Engine,Low
33300,Brake,Medium
33301,Sensor,Low
33302,Brake,Low
33303,Engine,High
33304,Sensor,Low
33305,Sensor,High
33306,Sensor,Medium
33307,Engine,Medium
33308,Battery,Medium
33309,Brake,Medium
33310,Sensor,High
33311,Battery,Medium
33312,Sensor,Low
33313,Sensor,Low
33314,Brake,High
33315,Battery,Medium
33316,Engine,Low
33317,Sensor,High
33318,Battery,Medium
33319,Brake,Medium
33320,Sensor,Medium
33321,Battery,High
33322,Brake,High
33323,Engine,Low
33324,Engine,High
33325,Battery,High
33326,Engine,High
33327,Sensor,Low
33328,Battery,Low
33329,Battery,High
33330,Engine,Low
33331,Engine,High
33332,Brake,Low
33333,Brake,Low
33334,Brake,High
33335,Battery,High
33336,Engine,Medium
33337,Engine,High
33338,Engine,Medium
33339,Engine,High
33340,Brake,Low
33341,Battery,Low
33342,Sensor,Low
33343,Battery,Medium
33344,Engine,Low
33345,Battery,Low
33346,Engine,Low
33347,Sensor,Low
33348,Sensor,Medium
33349,Battery,Medium
33350,Engine,Low
33351,Sensor,Low
33352,Brake,High
33353,Engine,Low
33354,Battery,High
33355,Engine,Low
33356,Brake,Medium
33357,Battery,Low
33358,Brake,Medium
33359,Brake,Medium
33360,Battery,Medium
33361,Battery,High
33362,Sensor,Medium
33363,Battery,Medium
33364,Sensor,Low
33365,Sensor,Medium
33366,Brake,Low
33367,Battery,Medium
33368,Engine,Low
33369,Engine,Medium
33370,Sensor,High
33371,Sensor,High
33372,Engine,Medium
33373,Sensor,High
33374,Sensor,Medium
33375,Engine,Low
33376,Battery,High
33377,Sensor,Low
33378,Engine,Low
33379,Brake,Low
33380,Sensor,High
33381,Brake,Medium
33382,Sensor,High
33383,Sensor,Medium
33384,Sensor,High
33385,Brake,Medium
33386,Battery,High
33387,Brake,Medium
33388,Sensor,High
33389,Engine,Medium
33390,Brake,High
33391,Battery,Low
33392,Engine,High
33393,Brake,Medium
33394,Engine,Low
33395,Battery,Medium
33396,Battery,High
33397,Battery,High
33398,Battery,Low
33399,Engine,Medium
33400,Brake,Low
33401,Engine,Low
33402,Battery,High
33403,Brake,Medium
33404,Engine,High
33405,Sensor,High
33406,Sensor,Medium
33407,Sensor,High
33408,Brake,Medium
33409,Brake,Medium
33410,Engine,Low
33411,Battery,High
33412,Sensor,Low
33413,Battery,High
33414,Brake,Medium
33415,Battery,Low
33416,Engine,Low
33417,Sensor,High
33418,Engine,Medium
33419,Battery,Low
33420,Battery,Low
33421,Battery,Medium
33422,Brake,Low
33423,Sensor,Medium
33424,Sensor,Medium
33425,Sensor,Low
33426,Sensor,Low
33427,Brake,High
33428,Sensor,Low
33429,Engine,Low
33430,Engine,High
33431,Brake,Medium
33432,Sensor,Low
33433,Sensor,Medium
33434,Engine,Low
33435,Brake,Medium
33436,Brake,Medium
33437,Brake,Low
33438,Sensor,Medium
33439,Brake,Low
33440,Engine,Medium
33441,Engine,High
33442,Sensor,Medium
33443,Battery,High
33444,Brake,High
33445,Brake,Medium
33446,Sensor,Low
33447,Battery,High
33448,Battery,Medium
33449,Battery,Medium
33450,Battery,Medium
33451,Brake,Medium
33452,Sensor,High
33453,Engine,Low
33454,Engine,Medium
33455,Engine,Low
33456,Battery,High
33457,Brake,High
33458,Engine,Medium
33459,Brake,Low
33460,Brake,Low
33461,Sensor,Low
33462,Engine,Low
33463,Sensor,Low
33464,Brake,Medium
33465,Sensor,Medium
33466,Battery,Medium
33467,Brake,High
33468,Battery,High
33469,Brake,Low
33470,Engine,High
33471,Battery,Low
33472,Sensor,Low
33473,Sensor,Low
33474,Brake,Low
33475,Brake,Medium
33476,Engine,High
33477,Engine,Low
33478,Battery,High
33479,Sensor,Low
33480,Brake,High
33481,Sensor,Low
33482,Brake,Low
33483,Sensor,High
33484,Brake,Medium
33485,Engine,Medium
33486,Battery,High
33487,Engine,Low
33488,Battery,Low
33489,Engine,Medium
33490,Battery,High
33491,Sensor,High
33492,Sensor,Low
33493,Sensor,Low
33494,Brake,Medium
33495,Engine,Low
33496,Brake,Medium
33497,Brake,Medium
33498,Engine,Low
33499,Engine,Medium
33500,Battery,Medium
33501,Brake,High
33502,Engine,Low
33503,Sensor,Low
33504,Engine,Low
33505,Sensor,Low
33506,Sensor,Medium
33507,Engine,High
33508,Sensor,High
33509,Sensor,Medium
33510,Brake,Medium
33511,Engine,Low
33512,Engine,High
33513,Sensor,Low
33514,Battery,Low
33515,Sensor,Low
33516,Battery,Low
33517,Sensor,High
33518,Sensor,Low
33519,Brake,Low
33520,Sensor,Medium
33521,Brake,High
33522,Engine,Low
33523,Sensor,High
33524,Engine,Low
33525,Sensor,Medium
33526,Brake,Medium
33527,Sensor,High
33528,Brake,High
33529,Battery,Low
33530,Engine,Low
33531,Engine,High
33532,Sensor,Medium
33533,Sensor,Medium
33534,Sensor,Low
33535,Battery,Medium
33536,Engine,Medium
33537,Battery,Low
33538,Battery,High
33539,Brake,Low
33540,Brake,High
33541,Sensor,Medium
33542,Brake,High
33543,Brake,High
33544,Battery,Medium
33545,Brake,Low
33546,Engine,Medium
33547,Brake,High
33548,Engine,Low
33549,Sensor,High
33550,Sensor,Medium
33551,Engine,High
33552,Battery,Medium
33553,Battery,Low
33554,Brake,Medium
33555,Brake,High
33556,Engine,Low
33557,Brake,Medium
33558,Engine,Low
33559,Battery,Medium
33560,Engine,High
33561,Brake,Low
33562,Sensor,Low
33563,Engine,High
33564,Battery,Medium
33565,Engine,Medium
33566,Brake,Medium
33567,Battery,Low
33568,Battery,High
33569,Brake,High
33570,Brake,High
33571,Brake,Medium
33572,Brake,High
33573,Engine,Low
33574,Battery,Medium
33575,Engine,Low
33576,Engine,Low
33577,Brake,Medium
33578,Brake,Low
33579,Engine,High
33580,Engine,Medium
33581,Brake,High
33582,Sensor,High
33583,Sensor,Medium
33584,Battery,Medium
33585,Engine,Low
33586,Battery,Medium
33587,Battery,Low
33588,Battery,Low
33589,Sensor,Low
33590,Engine,High
33591,Battery,Low
33592,Brake,High
33593,Engine,Medium
33594,Sensor,High
33595,Battery,Medium
33596,Engine,High
33597,Sensor,Low
33598,Sensor,Medium
33599,Brake,Low
33600,Engine,Low
33601,Brake,High
33602,Engine,Medium
33603,Engine,Low
33604,Engine,High
33605,Brake,Low
33606,Engine,Low
33607,Battery,Medium
33608,Engine,Medium
33609,Engine,Medium
33610,Engine,Medium
33611,Brake,Medium
33612,Battery,Low
33613,Battery,Low
33614,Engine,Low
33615,Battery,Low
33616,Battery,Low
33617,Engine,High
33618,Battery,High
33619,Sensor,High
33620,Brake,Low
33621,Battery,Low
33622,Engine,Medium
33623,Engine,Low
33624,Battery,Medium
33625,Engine,Low
33626,Brake,Low
33627,Battery,Medium
33628,Brake,Low
33629,Sensor,High
33630,Sensor,Low
33631,Battery,Medium
33632,Battery,Medium
33633,Engine,High
33634,Engine,Medium
33635,Engine,High
33636,Engine,Low
33637,Battery,Medium
33638,Brake,Medium
33639,Brake,Low
33640,Brake,High
33641,Brake,Low
33642,Engine,Low
33643,Engine,Low
33644,Engine,Medium
33645,Battery,Medium
33646,Sensor,Low
33647,Battery,Low
33648,Brake,High
33649,Engine,Low
33650,Brake,High
33651,Engine,High
33652,Engine,Low
33653,Engine,High
33654,Engine,High
33655,Battery,Medium
33656,Brake,High
33657,Battery,Low
33658,Engine,Low
33659,Sensor,Medium
33660,Battery,Low
33661,Engine,Low
33662,Brake,High
33663,Engine,High
33664,Brake,Low
33665,Brake,Medium
33666,Brake,High
33667,Sensor,Low
33668,Battery,High
33669,Brake,High
33670,Brake,Low
33671,Engine,Low
33672,Battery,Medium
33673,Battery,Medium
33674,Engine,Low
33675,Sensor,High
33676,Battery,High
33677,Sensor,High
33678,Brake,High
33679,Engine,High
33680,Engine,Low
33681,Engine,Medium
33682,Brake,Medium
33683,Engine,Medium
33684,Sensor,Low
33685,Brake,High
33686,Sensor,Medium
33687,Brake,High
33688,Sensor,High
33689,Engine,Low
33690,Battery,Medium
33691,Engine,High
33692,Sensor,High
33693,Sensor,High
33694,Sensor,Medium
33695,Engine,Medium
33696,Battery,Low
33697,Battery,Medium
33698,Brake,Low
33699,Battery,High
33700,Battery,Low
33701,Battery,High
33702,Engine,Medium
33703,Brake,Low
33704,Battery,Medium
33705,Brake,Medium
33706,Brake,Low
33707,Sensor,Low
33708,Sensor,Medium
33709,Brake,Medium
33710,Engine,Medium
33711,Engine,Medium
33712,Brake,High
33713,Sensor,Medium
33714,Engine,High
33715,Brake,Low
33716,Battery,Medium
33717,Battery,Low
33718,Battery,High
33719,Engine,Medium
33720,Brake,High
33721,Sensor,Low
33722,Engine,Low
33723,Brake,High
33724,Sensor,Medium
33725,Brake,Medium
33726,Engine,High
33727,Battery,High
33728,Engine,High
33729,Engine,High
33730,Engine,High
33731,Battery,Low
33732,Engine,High
33733,Battery,High
33734,Battery,High
33735,Sensor,High
33736,Battery,Low
33737,Battery,High
33738,Battery,High
33739,Battery,High
33740,Engine,Low
33741,Battery,High
33742,Battery,Medium
33743,Sensor,Low
33744,Sensor,Medium
33745,Engine,Medium
33746,Brake,High
33747,Battery,Low
33748,Brake,Medium
33749,Battery,Medium
33750,Sensor,Medium
33751,Engine,Low
33752,Engine,High
33753,Brake,Medium
33754,Sensor,High
33755,Battery,Low
33756,Engine,Medium
33757,Sensor,Medium
33758,Sensor,Low
33759,Engine,Medium
33760,Engine,Low
33761,Sensor,Low
33762,Brake,Low
33763,Engine,Low
33764,Sensor,Medium
33765,Brake,Medium
33766,Engine,Low
33767,Engine,Medium
33768,Battery,Medium
33769,Sensor,High
33770,Engine,Low
33771,Sensor,High
33772,Engine,Medium
33773,Sensor,Low
33774,Brake,Medium
33775,Sensor,High
33776,Battery,Medium
33777,Battery,Low
33778,Battery,Medium
33779,Engine,Low
33780,Battery,High
33781,Sensor,Low
33782,Engine,High
33783,Battery,Medium
33784,Brake,High
33785,Sensor,Low
33786,Engine,Low
33787,Engine,High
33788,Brake,Low
33789,Battery,High
33790,Battery,Medium
33791,Sensor,Medium
33792,Sensor,Low
33793,Brake,High
33794,Brake,High
33795,Brake,Low
33796,Battery,Medium
33797,Battery,Medium
33798,Engine,High
33799,Sensor,High
33800,Brake,High
33801,Engine,High
33802,Engine,Medium
33803,Engine,High
33804,Engine,Low
33805,Engine,Low
33806,Engine,Medium
33807,Brake,Medium
33808,Battery,Medium
33809,Engine,Low
33810,Sensor,Medium
33811,Battery,Low
33812,Engine,High
33813,Battery,High
33814,Battery,High
33815,Engine,Medium
33816,Battery,High
33817,Brake,High
33818,Engine,Low
33819,Engine,High
33820,Engine,Low
33821,Battery,Medium
33822,Engine,Medium
33823,Brake,Medium
33824,Battery,Medium
33825,Brake,Low
33826,Battery,High
33827,Battery,Low
33828,Engine,High
33829,Battery,Low
33830,Sensor,High
33831,Sensor,Low
33832,Engine,High
33833,Sensor,Medium
33834,Sensor,High
33835,Sensor,Low
33836,Engine,High
33837,Sensor,High
33838,Brake,Low
33839,Sensor,Low
33840,Brake,Low
33841,Battery,Medium
33842,Brake,High
33843,Sensor,High
33844,Engine,Low
33845,Battery,Low
33846,Engine,Low
33847,Brake,Medium
33848,Brake,Medium
33849,Battery,Medium
33850,Sensor,Low
33851,Engine,Medium
33852,Sensor,Medium
33853,Battery,High
33854,Engine,High
33855,Sensor,Medium
33856,Sensor,Low
33857,Engine,Medium
33858,Engine,Low
33859,Sensor,High
33860,Sensor,Low
33861,Sensor,Medium
33862,Brake,Medium
33863,Sensor,Low
33864,Sensor,Low
33865,Brake,Medium
33866,Engine,High
33867,Engine,Medium
33868,Sensor,High
33869,Brake,Medium
33870,Brake,Medium
33871,Battery,High
33872,Brake,Low
33873,Brake,Low
33874,Engine,Medium
33875,Sensor,Low
33876,Battery,Medium
33877,Brake,Low
33878,Brake,Medium
33879,Battery,High
33880,Brake,High
33881,Brake,Medium
33882,Engine,High
33883,Engine,Medium
33884,Sensor,Low
33885,Brake,Low
33886,Battery,Low
33887,Sensor,Medium
33888,Engine,Medium
33889,Battery,Medium
33890,Battery,High
33891,Sensor,High
33892,Brake,Low
33893,Sensor,High
33894,Battery,High
33895,Brake,High
33896,Engine,High
33897,Sensor,Low
33898,Battery,Low
33899,Brake,Low
33900,Engine,High
33901,Sensor,Low
33902,Engine,High
33903,Battery,High
33904,Sensor,High
33905,Sensor,Medium
33906,Sensor,High
33907,Engine,Medium
33908,Brake,High
33909,Brake,Medium
33910,Engine,High
33911,Battery,Medium
33912,Engine,Medium
33913,Sensor,High
33914,Battery,High
33915,Battery,Low
33916,Battery,Medium
33917,Battery,Medium
33918,Sensor,Low
33919,Brake,High
33920,Sensor,Medium
33921,Battery,Low
33922,Sensor,Medium
33923,Sensor,Low
33924,Battery,Medium
33925,Sensor,Medium
33926,Engine,Medium
33927,Battery,High
33928,Sensor,High
33929,Sensor,Medium
33930,Engine,High
33931,Battery,High
33932,Engine,Low
33933,Engine,High
33934,Battery,High
33935,Battery,Medium
33936,Battery,High
33937,Sensor,High
33938,Battery,High
33939,Sensor,Medium
33940,Brake,Medium
33941,Battery,Low
33942,Sensor,Medium
33943,Sensor,Low
33944,Battery,Low
33945,Battery,High
33946,Sensor,High
33947,Battery,High
33948,Brake,Medium
33949,Brake,Low
33950,Brake,Medium
33951,Battery,Medium
33952,Engine,Medium
33953,Engine,Low
33954,Sensor,High
33955,Battery,Low
33956,Brake,High
33957,Battery,Medium
33958,Engine,Low
33959,Engine,High
33960,Battery,Medium
33961,Sensor,Low
33962,Sensor,High
33963,Engine,Low
33964,Brake,High
33965,Battery,Low
33966,Engine,Low
33967,Battery,Medium
33968,Battery,High
33969,Brake,High
33970,Sensor,Low
33971,Engine,Low
33972,Engine,Low
33973,Brake,High
33974,Battery,Low
33975,Brake,Medium
33976,Brake,Medium
33977,Engine,High
33978,Battery,High
33979,Sensor,Low
33980,Battery,Medium
33981,Brake,High
33982,Engine,Medium
33983,Brake,High
33984,Engine,High
33985,Brake,Low
33986,Brake,High
33987,Sensor,Medium
33988,Sensor,High
33989,Brake,Medium
33990,Brake,Low
33991,Sensor,Medium
33992,Sensor,Low
33993,Brake,Low
33994,Battery,Low
33995,Sensor,High
33996,Engine,High
33997,Battery,Medium
33998,Brake,Low
33999,Brake,High
34000,Sensor,High
34001,Battery,Low
34002,Engine,Medium
34003,Battery,High
34004,Brake,High
34005,Brake,High
34006,Engine,Medium
34007,Brake,Low
34008,Engine,Medium
34009,Engine,Medium
34010,Brake,High
34011,Engine,Medium
34012,Brake,Medium
34013,Battery,Low
34014,Brake,High
34015,Engine,Low
34016,Brake,High
34017,Engine,High
34018,Brake,Low
34019,Brake,Low
34020,Engine,Low
34021,Sensor,Medium
34022,Brake,Low
34023,Engine,Low
34024,Sensor,Low
34025,Sensor,Low
34026,Battery,Medium
34027,Battery,Medium
34028,Brake,Low
34029,Engine,Low
34030,Brake,Medium
34031,Engine,High
34032,Battery,Medium
34033,Sensor,High
34034,Engine,Low
34035,Brake,Low
34036,Sensor,Medium
34037,Sensor,Low
34038,Brake,High
34039,Brake,High
34040,Engine,Medium
34041,Brake,Medium
34042,Engine,Medium
34043,Brake,High
34044,Brake,High
34045,Sensor,High
34046,Sensor,High
34047,Battery,High
34048,Sensor,Medium
34049,Sensor,Low
34050,Brake,High
34051,Sensor,High
34052,Sensor,Low
34053,Engine,Low
34054,Engine,Low
34055,Battery,High
34056,Sensor,Medium
34057,Engine,Low
34058,Battery,Low
34059,Battery,Low
34060,Sensor,Low
34061,Sensor,High
34062,Sensor,Medium
34063,Engine,Medium
34064,Battery,Medium
34065,Battery,Medium
34066,Battery,High
34067,Sensor,Medium
34068,Battery,High
34069,Engine,Low
34070,Brake,Low
34071,Battery,High
34072,Engine,Medium
34073,Sensor,Low
34074,Sensor,High
34075,Brake,High
34076,Brake,Low
34077,Sensor,Low
34078,Sensor,High
34079,Sensor,Low
34080,Brake,Medium
34081,Sensor,Medium
34082,Sensor,Low
34083,Brake,Low
34084,Engine,Low
34085,Sensor,Medium
34086,Sensor,High
34087,Brake,Medium
34088,Engine,Medium
34089,Battery,Medium
34090,Engine,High
34091,Battery,Low
34092,Battery,Low
34093,Battery,High
34094,Brake,Medium
34095,Engine,Low
34096,Battery,High
34097,Brake,High
34098,Battery,Low
34099,Brake,High
34100,Brake,High
34101,Sensor,Low
34102,Battery,Low
34103,Engine,High
34104,Sensor,High
34105,Brake,High
34106,Sensor,Low
34107,Brake,Low
34108,Brake,Medium
34109,Battery,Medium
34110,Brake,Medium
34111,Sensor,Low
34112,Brake,Low
34113,Engine,Medium
34114,Engine,High
34115,Battery,Medium
34116,Brake,Low
34117,Engine,Medium
34118,Engine,Low
34119,Brake,Medium
34120,Engine,Medium
34121,Engine,Medium
34122,Battery,Medium
34123,Battery,High
34124,Engine,Medium
