event_id,time_id,vehicle_id,part_id,failure_probability,predicted_days_to_failure
25530,28141,25126,2995,0.466,99
25531,10306,16467,13054,0.473,32
25532,353,7076,23858,0.942,138
25533,20840,3167,19553,0.353,60
25534,25851,26754,26918,0.232,88
25535,21302,32227,33072,0.259,139
25536,20002,17741,15478,0.797,95
25537,30776,1889,9752,0.078,53
25538,14917,33556,5893,0.025,108
25539,29448,13986,27056,0.372,16
25540,33081,26870,7216,0.227,41
25541,20022,15238,2659,0.729,65
25542,14542,29862,7918,0.113,142
25543,13142,7378,10874,0.171,107
25544,13978,5628,8764,0.403,50
25545,29253,9049,33801,0.031,15
25546,6543,26757,20204,0.899,12
25547,28259,30512,15047,0.694,57
25548,23663,1530,33304,0.648,103
25549,21479,12595,12746,0.084,22
25550,606,25314,28259,0.254,4
25551,13113,14549,31622,0.76,158
25552,34736,3635,6324,0.597,67
25553,29036,25785,19721,0.679,126
25554,15646,33409,9779,0.428,129
25555,17476,24344,3518,0.724,66
25556,33366,1201,28072,0.216,1
25557,16280,19286,23163,0.001,25
25558,6653,1838,11265,0.276,129
25559,23282,5429,21096,0.99,161
25560,15037,2540,29716,0.781,23
25561,5731,25876,19855,0.443,90
25562,20108,34730,23576,0.568,87
25563,10224,22111,33195,0.695,172
25564,3649,8243,667,0.462,83
25565,12943,3746,16826,0.989,48
25566,23608,15000,6778,0.343,5
25567,28123,29492,7699,0.322,67
25568,32547,33655,18008,0.414,53
25569,27063,29206,28557,0.496,51
25570,28435,23819,27440,0.551,41
25571,30794,27278,30393,0.98,167
25572,17158,2725,32827,0.942,169
25573,27138,7103,28545,0.573,61
25574,24521,6294,29408,0.626,102
25575,19118,13676,22556,0.273,174
25576,6796,26942,27250,0.297,174
25577,4342,7214,25677,0.719,4
25578,30281,11835,30265,0.614,59
25579,20918,13046,19269,0.208,109
25580,30722,10650,3156,0.515,111
25581,12576,9405,9094,0.285,100
25582,24479,23623,14845,0.719,69
25583,28995,22750,8390,0.436,28
25584,1160,10917,17104,0.919,162
25585,15662,6258,5027,0.797,29
25586,16322,5248,29931,0.516,156
25587,30091,30884,31332,0.464,8
25588,4169,33145,19638,0.892,20
25589,15134,26067,15646,0.47,157
25590,7034,1419,21134,0.303,121
25591,3883,9109,19100,0.095,149
25592,27638,2544,11446,0.231,95
25593,9902,1417,9505,0.309,130
25594,25440,16170,4127,0.581,166
25595,22185,16608,24116,0.176,145
25596,25359,30056,10217,0.491,20
25597,31080,29967,14020,0.702,11
25598,24403,15914,8085,0.796,54
25599,27423,32413,21842,0.071,93
25600,28485,3733,24880,0.051,10
25601,13996,8995,4914,0.745,4
25602,5777,29513,1554,0.097,122
25603,28056,34820,3973,0.947,66
25604,3783,16419,18113,0.949,4
25605,12263,33461,14536,0.31,40
25606,27878,14025,1615,0.327,110
25607,32367,32251,30543,0.819,28
25608,30478,33538,19126,0.017,80
25609,8966,23563,3769,0.819,62
25610,12289,7143,17321,0.304,89
25611,26182,4207,26498,0.156,138
25612,20115,1433,18466,0.967,163
25613,8150,19868,12355,0.286,78
25614,5765,14890,11511,0.533,1
25615,14653,33999,32529,0.905,122
25616,11809,14539,20860,0.604,33
25617,34544,10356,27548,0.256,171
25618,6320,14697,4905,0.003,37
25619,10997,14832,7347,0.055,142
25620,23007,28651,17213,0.657,143
25621,20644,3238,9521,0.254,1
25622,32848,17959,28530,0.403,9
25623,25903,880,11624,0.859,142
25624,24218,12396,23029,0.589,124
25625,15816,24346,28562,0.586,150
25626,4768,12924,20444,0.884,148
25627,9881,27265,3794,0.35,75
25628,16148,24293,16146,0.017,94
25629,11588,9778,13923,0.172,44
25630,4676,10390,30120,0.484,51
25631,19453,12800,27003,0.646,57
25632,5064,8942,2843,0.308,34
25633,22724,5584,33474,0.324,11
25634,5116,12456,29774,0.104,118
25635,7504,7824,2708,0.844,167
25636,30157,11972,29792,0.313,163
25637,8318,26461,15989,0.663,138
25638,10318,31547,25408,0.069,77
25639,15711,9315,9484,0.311,157
25640,29710,33551,10267,0.203,73
25641,1653,12983,34092,0.872,43
25642,4011,23724,1841,0.389,18
25643,6931,28448,21706,0.969,27
25644,18743,19193,32402,0.189,165
25645,8446,10671,13853,0.168,84
25646,33949,24319,9167,0.871,52
25647,31211,30298,19112,0.927,45
25648,26612,3626,24134,0.703,52
25649,21264,18510,24800,0.127,112
25650,28070,14015,5480,0.817,148
25651,9433,33329,16526,0.061,84
25652,20834,14003,31508,0.598,148
25653,9226,11059,26068,0.855,166
25654,25048,29411,3214,0.971,145
25655,6949,14632,15522,0.716,28
25656,31262,15650,19930,0.608,164
25657,2501,14355,3562,0.255,68
25658,25511,21299,2056,0.097,78
25659,9696,28094,6187,0.352,92
25660,21467,26818,24846,0.232,149
25661,381,5965,32745,0.337,107
25662,19267,16060,25928,0.506,48
25663,29489,5615,3094,0.722,126
25664,30442,6054,15057,0.667,7
25665,6708,24292,5792,0.32,84
25666,6703,28259,28850,0.515,138
25667,25181,23712,6473,0.577,53
25668,2573,28903,16553,0.115,90
25669,32906,22575,22798,0.446,94
25670,32957,21855,7076,0.646,117
25671,12556,18417,12118,0.732,62
25672,5279,2613,874,0.132,65
25673,3824,2865,26750,0.944,18
25674,17652,13419,4736,0.777,114
25675,27813,7382,16549,0.327,173
25676,19554,17165,33075,0.798,81
25677,31802,30736,18503,0.46,100
25678,20044,21310,22632,0.738,111
25679,16273,34507,2146,0.868,88
25680,11524,32023,23220,0.001,81
25681,29000,33873,5966,0.948,162
25682,2295,33226,6930,0.61,129
25683,16845,29295,7216,0.214,80
25684,27332,11558,23454,0.78,47
25685,29157,10835,22614,0.402,76
25686,9683,15813,14735,0.67,81
25687,34866,8206,18690,0.339,98
25688,6764,9750,8143,0.164,21
25689,25675,483,16660,0.339,117
25690,29383,23787,34403,0.975,21
25691,13230,22907,1511,0.896,53
25692,27483,34675,23626,0.268,101
25693,21426,18339,15180,0.57,37
25694,2185,23918,34969,0.272,74
25695,18256,6997,21951,0.151,124
25696,11144,8291,15577,0.257,165
25697,24757,32580,14087,0.078,23
25698,1255,32996,12921,0.068,13
25699,10553,10880,5088,0.34,113
25700,26186,4222,16894,0.941,114
25701,25392,32610,25937,0.589,65
25702,19633,19156,31231,0.675,150
25703,19758,15631,15598,0.357,147
25704,12851,1271,20599,0.63,178
25705,18706,20582,10670,0.36,115
25706,1195,19736,25160,0.826,162
25707,31891,33573,15245,0.297,100
25708,808,29678,24726,0.768,104
25709,8242,11321,27318,0.419,27
25710,25127,5996,25427,0.22,18
25711,5351,4695,33010,0.928,81
25712,2161,15055,5094,0.035,168
25713,14860,8139,12573,0.201,5
25714,22791,21605,8193,0.445,164
25715,8159,14910,3033,0.29,89
25716,12366,26161,17384,0.925,99
25717,20096,34170,19567,0.053,1
25718,4268,32234,29584,0.307,39
25719,20128,12498,30057,0.363,31
25720,13768,14316,15073,0.345,177
25721,23134,13660,10761,0.784,97
25722,30325,19815,4631,0.24,25
25723,26133,17534,3826,0.437,65
25724,19995,18638,2641,0.128,150
25725,8047,25550,7452,0.745,118
25726,31320,31796,23600,0.168,102
25727,1708,33484,19649,0.432,154
25728,2464,21814,30127,0.643,71
25729,4421,18056,30439,0.627,162
25730,31500,15510,11106,0.68,97
25731,30590,1727,17980,0.939,78
25732,2666,15581,14524,0.746,63
25733,6793,16182,4734,0.619,121
25734,9444,28469,23233,0.456,109
25735,25027,12279,6187,0.476,5
25736,8681,32309,20120,0.492,133
25737,20049,31178,20616,0.51,153
25738,23944,25096,14951,0.687,165
25739,19566,16946,20401,0.085,70
25740,31034,27390,12057,0.15,64
25741,2691,12940,23616,0.846,121
25742,7276,17082,28933,0.465,101
25743,2616,34088,21186,0.929,51
25744,12969,25739,5124,0.679,36
25745,24452,24898,33661,0.11,67
25746,33032,8092,7035,0.63,161
25747,11540,6761,24387,0.371,28
25748,29893,19190,11856,0.082,24
25749,26932,33587,21512,0.549,112
25750,6799,30589,4513,0.636,43
25751,13123,3870,29545,0.025,113
25752,6410,28469,22843,0.68,89
25753,18303,2670,30809,0.471,108
25754,28870,15728,29182,0.287,95
25755,4540,11056,5955,0.468,62
25756,20430,3664,23223,0.671,71
25757,313,27304,20004,0.123,144
25758,17317,2465,6179,0.607,141
25759,5916,13046,2251,0.735,72
25760,3004,16366,3435,0.323,175
25761,14287,7658,13593,0.342,72
25762,20154,10438,12725,0.074,29
25763,25598,1664,11919,0.862,125
25764,10594,12783,10434,0.365,18
25765,7554,19924,30709,0.446,16
25766,3088,6410,6983,0.497,120
25767,19072,3907,24474,0.718,89
25768,12508,6565,5142,0.887,166
25769,24933,18984,16438,0.653,7
25770,31574,12412,24029,0.36,72
25771,32674,18977,13435,0.091,19
25772,14903,17658,34562,0.315,164
25773,27658,24732,34550,0.138,137
25774,22983,13233,7652,0.107,165
25775,1330,1014,18400,0.729,102
25776,22169,18313,8390,0.007,86
25777,23418,32067,25612,0.376,128
25778,11190,4519,7097,0.78,53
25779,16108,1013,28003,0.879,98
25780,15824,8343,32946,0.628,115
25781,34266,24348,32818,0.555,41
25782,715,15362,34021,0.444,126
25783,19725,6780,21898,0.87,27
25784,21209,21940,21050,0.645,66
25785,23357,22046,12606,0.095,113
25786,7417,12367,6830,0.373,175
25787,23315,3113,14650,0.436,141
25788,34387,16084,1469,0.142,34
25789,23869,1538,34111,0.027,17
25790,25070,34855,23751,0.075,40
25791,31837,32465,23999,0.787,34
25792,21746,16984,19283,0.995,23
25793,26687,1616,34427,0.276,93
25794,6579,1315,14508,0.34,95
25795,5213,1896,9036,0.736,109
25796,9972,3182,32622,0.685,79
25797,4147,18396,16552,0.835,53
25798,25580,22776,29598,0.902,38
25799,3436,2224,18550,0.645,88
25800,26074,1238,2407,0.21,30
25801,23621,11111,31474,0.243,63
25802,22804,6407,1076,0.989,8
25803,26373,23661,18893,0.635,45
25804,26744,16647,32851,0.552,167
25805,22192,29382,15395,0.381,175
25806,9572,17520,3426,0.613,52
25807,32733,32061,5553,0.719,18
25808,30927,21152,20517,0.821,79
25809,8080,33643,1763,0.424,162
25810,16472,3026,34087,0.057,99
25811,16867,19032,6787,0.799,116
25812,20487,22140,6681,0.047,144
25813,6112,13809,31305,0.077,31
25814,27243,16181,25414,0.368,82
25815,20945,19001,29680,0.638,135
25816,2797,21876,23235,0.273,27
25817,28394,25090,5499,0.452,73
25818,22107,5632,11421,0.653,176
25819,8317,16729,16337,0.336,47
25820,18011,10706,26881,0.303,22
25821,30653,23806,34493,0.914,40
25822,28259,18366,873,0.203,115
25823,23201,25737,29020,0.344,122
25824,16397,12211,25800,0.72,65
25825,2515,128,1796,0.897,40
25826,24457,25015,10243,0.641,18
25827,27580,27006,9886,0.813,27
25828,22306,8061,29918,0.116,146
25829,32913,14306,21167,0.992,151
25830,13536,25924,2632,0.941,154
25831,20017,26582,7482,0.185,74
25832,29375,32306,2820,0.289,34
25833,13274,17122,30528,0.888,163
25834,17203,29177,2387,0.421,154
25835,28254,8194,840,0.038,105
25836,12619,3548,27335,0.367,82
25837,17578,34788,13818,0.183,5
25838,29563,30248,34960,0.068,157
25839,24880,26319,32812,0.755,84
25840,29594,5724,22238,0.761,44
25841,33700,10004,29493,0.918,38
25842,14144,17547,2831,0.009,154
25843,16784,1416,6948,0.694,176
25844,8236,905,33001,0.66,89
25845,3688,28577,9007,0.891,153
25846,28282,9095,22637,0.143,6
25847,350,911,4438,0.634,78
25848,34217,25469,9249,0.497,64
25849,2408,6435,11549,0.532,37
25850,4745,34715,2866,0.431,155
25851,9453,8467,34995,0.582,71
25852,4394,20397,2255,0.124,83
25853,14725,6110,32674,0.88,18
25854,18640,24883,856,0.69,129
25855,34789,4309,12738,0.001,131
25856,34362,33267,31869,0.459,61
25857,13714,26453,29609,0.956,18
25858,626,26514,11317,0.181,166
25859,25320,19851,24904,0.949,173
25860,21497,27272,1330,0.743,91
25861,17442,24938,21329,0.118,23
25862,22000,31470,10787,0.666,151
25863,20514,5394,22236,0.436,73
25864,11574,24006,14818,0.522,11
25865,23778,29981,14937,0.833,160
25866,1179,16358,21699,0.767,36
25867,4264,33037,29011,0.248,109
25868,8946,3623,21126,0.412,95
25869,15537,33493,28431,0.404,74
25870,9933,27318,13546,0.426,114
25871,13774,25881,21402,0.472,176
25872,1842,28128,18951,0.531,155
25873,3585,13521,3541,0.421,173
25874,12011,12727,6055,0.598,93
25875,14631,3765,29679,0.054,147
25876,19144,1702,27112,0.256,41
25877,13222,34554,24689,0.097,41
25878,34131,18856,8537,0.224,149
25879,7303,27871,33929,0.077,10
25880,27590,24275,4993,0.437,131
25881,6689,2835,7909,0.157,42
25882,8802,24645,7373,0.985,151
25883,6557,5542,32156,0.836,79
25884,23872,21665,16642,0.375,97
25885,2416,30529,23987,0.092,78
25886,1038,1585,7851,0.512,105
25887,7335,19966,21608,0.208,70
25888,27157,33420,5969,0.08,103
25889,1939,12528,12437,0.376,32
25890,28986,21454,28180,0.351,116
25891,27055,9615,4890,0.685,101
25892,26067,7793,34087,0.315,86
25893,22128,19904,12392,0.979,121
25894,26642,24788,20283,0.294,22
25895,7764,335,12180,0.065,33
25896,5422,20910,23039,0.777,137
25897,6806,33993,30736,0.709,89
25898,15448,13648,7368,0.546,28
25899,13749,23377,3123,0.438,93
25900,5660,16561,22456,0.332,134
25901,15686,20600,19520,0.72,88
25902,6331,1331,18437,0.578,2
25903,9044,27372,30095,0.723,48
25904,25395,12062,19750,0.199,116
25905,33827,21314,15602,0.804,53
25906,31722,29142,12117,0.859,100
25907,31377,29785,15683,0.828,11
25908,23853,198,32581,0.36,101
25909,12676,1068,22763,0.322,123
25910,25052,29209,7601,0.232,117
25911,2175,10078,12728,0.266,139
25912,29628,25498,34700,0.267,144
25913,18107,1465,3431,0.863,54
25914,1248,33633,22736,0.836,2
25915,6105,32261,26093,0.955,123
25916,6846,33228,21439,0.521,105
25917,17523,32057,17390,0.548,123
25918,27338,24814,3522,0.877,26
25919,23654,21775,9236,0.046,131
25920,6054,19009,16116,0.436,148
25921,11192,1026,26116,0.168,139
25922,16580,28484,6732,0.911,51
25923,25887,21630,30668,0.874,41
25924,18897,33384,1842,0.125,179
25925,18144,26447,24512,0.469,44
25926,1215,33645,34753,0.294,23
25927,22706,2221,30656,0.247,118
25928,32391,31505,8906,0.774,96
25929,32055,7723,16935,0.512,129
25930,23903,30475,28435,0.005,124
25931,20182,7667,1393,0.004,159
25932,23373,21216,5238,0.981,61
25933,30044,19545,26518,0.421,116
25934,8247,27081,21542,0.876,179
25935,33091,8176,31468,0.686,91
25936,18392,32651,18091,0.866,132
25937,18229,26931,20385,0.402,118
25938,25358,22152,11801,0.997,172
25939,18825,22631,31982,0.482,18
25940,8128,1598,13196,0.95,26
25941,6348,30460,26286,0.762,72
25942,25274,8249,5964,0.539,13
25943,10741,24851,570,0.295,37
25944,7591,15174,11558,0.892,152
25945,3267,2997,29557,0.966,11
25946,27908,18682,30594,0.737,151
25947,19760,15864,25807,0.121,160
25948,6919,25732,2590,0.581,160
25949,29730,23742,15077,0.159,34
25950,14485,15057,9042,0.57,36
25951,21544,13702,31167,0.356,110
25952,31083,34240,20555,0.972,60
25953,15799,24812,2372,0.892,71
25954,17430,11677,19874,0.665,35
25955,8014,5632,24056,0.263,174
25956,18155,19423,30923,0.634,74
25957,12126,3976,13131,0.152,2
25958,29804,1713,11304,0.022,45
25959,34179,25351,25482,0.889,151
25960,13479,31115,32084,0.188,110
25961,19203,20142,16281,0.249,83
25962,12399,31576,19486,0.207,154
25963,32049,31643,1353,0.797,62
25964,7626,19500,13998,0.263,23
25965,34706,14910,20,0.842,176
25966,30025,32496,31713,0.824,11
25967,2036,19986,20815,0.781,152
25968,7148,23831,12476,0.557,15
25969,16730,22633,9753,0.053,22
25970,4063,13603,28389,0.357,6
25971,20184,3680,17483,0.025,34
25972,12658,13176,8558,0.25,19
25973,24086,24168,29219,0.612,4
25974,5413,22817,28470,0.357,1
25975,551,30779,21903,0.595,83
25976,16880,15059,23732,0.483,90
25977,19803,5863,21278,0.039,133
25978,11597,3323,16565,0.79,100
25979,17329,5891,4997,0.413,103
25980,14950,27023,25153,0.181,52
25981,19595,18127,30108,0.813,57
25982,2628,25893,16758,0.854,159
25983,28859,24807,921,0.526,52
25984,7231,34380,32181,0.676,94
25985,31281,32405,33377,0.666,156
25986,319,10589,25622,0.89,9
25987,12458,13713,25332,0.77,87
25988,1785,877,1891,0.938,97
25989,21801,12103,28703,0.386,151
25990,23331,8002,772,0.967,21
25991,6515,15680,23532,0.116,61
25992,33678,9149,27535,0.099,158
25993,13153,18253,9112,0.141,110
25994,25217,34509,25952,0.76,136
25995,3904,15841,2233,0.713,103
25996,32320,26618,24543,0.999,51
25997,2033,17147,16152,0.46,44
25998,22298,26085,11750,0.574,52
25999,3275,32491,30353,0.863,15
26000,11788,24795,1535,0.019,57
26001,17921,25564,2368,0.536,26
26002,25720,26423,18731,0.548,120
26003,19928,16628,32716,0.12,111
26004,22443,31214,26630,0.074,110
26005,17132,13866,28074,0.24,29
26006,25852,17563,21958,0.865,31
26007,19837,6059,3712,0.862,14
26008,34689,34372,29556,0.61,18
26009,23774,9424,23313,0.838,68
26010,20663,26115,32343,0.921,40
26011,2736,32023,28866,0.755,109
26012,7277,5616,24097,0.703,153
26013,3407,31335,28638,0.98,14
26014,26902,12739,22292,0.216,3
26015,27598,10411,28187,0.856,27
26016,6026,34093,12475,0.875,28
26017,30542,18228,27345,0.665,96
26018,1363,25031,1237,0.045,126
26019,13926,24115,13639,0.036,19
26020,23709,24422,29956,0.749,41
26021,8278,25329,33612,0.951,79
26022,357,6765,23288,0.346,29
26023,25040,20581,31089,0.45,141
26024,24494,6146,33681,0.414,112
26025,20515,2704,13656,0.39,56
26026,27240,27339,33168,0.297,152
26027,17242,19584,23915,0.325,3
26028,10956,18911,25412,0.567,74
26029,9771,20532,33042,0.396,79
26030,16577,25919,10046,0.605,122
26031,18918,30843,32727,0.379,104
26032,10022,10148,12317,0.978,40
26033,28963,8580,3281,0.654,106
26034,1350,33819,32653,0.942,177
26035,15434,17997,29721,0.827,106
26036,7161,10898,15441,0.564,26
26037,34825,2347,12885,0.853,126
26038,27171,10653,19124,0.161,31
26039,11864,6231,4831,0.058,59
26040,8622,16484,23240,0.223,169
26041,15562,30134,21485,0.904,84
26042,3500,28529,11898,0.839,68
26043,28512,1090,7174,0.625,8
26044,6899,7059,8212,0.682,104
26045,21599,1591,23199,0.905,78
26046,27513,16575,25320,0.314,134
26047,21667,32918,10968,0.482,96
26048,8076,2915,34249,0.112,101
26049,27540,4469,2163,0.495,154
26050,14329,9141,10588,0.066,140
26051,34967,33319,4914,0.341,57
26052,12478,26753,2675,0.643,172
26053,1954,23245,285,0.618,38
26054,20615,16484,24829,0.004,92
26055,19927,17976,23460,0.729,21
26056,31869,15244,8218,0.605,59
26057,18368,4508,16417,0.933,106
26058,12067,34761,2525,0.476,106
26059,30127,6319,22766,0.21,109
26060,12042,345,30503,0.816,1
26061,23045,33662,15942,0.635,170
26062,22958,1561,10040,0.618,43
26063,12718,24700,2884,0.78,75
26064,25947,34051,9165,0.76,59
26065,15219,16136,30187,0.948,104
26066,21737,1287,14375,0.613,22
26067,3692,15182,3661,0.959,127
26068,11356,34503,30279,0.26,107
26069,28024,29427,18912,0.347,14
26070,5156,30307,23809,0.68,57
26071,6316,8485,31011,0.957,119
26072,29675,4623,13773,0.052,156
26073,159,14468,14974,0.926,118
26074,26778,20690,10058,0.578,137
26075,29601,17417,27832,0.884,162
26076,5512,15987,29954,0.468,124
26077,10476,15260,34751,0.654,22
26078,27469,3481,19892,0.5,141
26079,4809,18515,31102,0.657,110
26080,20491,9230,30815,0.388,28
26081,7817,4030,32906,0.634,141
26082,10733,16005,2497,0.857,25
26083,10228,26683,3278,0.237,156
26084,30424,29736,15100,0.801,12
26085,13912,17360,25632,0.759,38
26086,26647,10350,26272,0.114,24
26087,29544,25971,16338,0.572,41
26088,15854,12425,16229,0.548,177
26089,14265,23646,5295,0.106,68
26090,33029,15673,23119,0.754,53
26091,3308,18051,17275,0.135,136
26092,9515,9649,22201,0.375,70
26093,10940,2853,29191,0.244,38
26094,25150,19128,18025,0.027,13
26095,22237,8626,3103,0.117,86
26096,22025,30585,13461,0.556,23
26097,30852,9986,7372,0.628,54
26098,5295,28085,22479,0.825,46
26099,16174,30302,22787,0.593,63
26100,16303,12573,896,0.609,26
26101,24974,29528,30554,0.547,34
26102,19537,27074,30490,0.23,5
26103,18943,33523,17335,0.552,51
26104,33975,24892,13654,0.784,88
26105,4574,21423,24798,0.871,13
26106,10548,27121,28798,0.962,118
26107,6210,25922,24590,0.778,151
26108,18056,2101,22510,0.528,118
26109,6588,5011,25539,0.988,151
26110,30460,8610,21261,0.715,121
26111,29168,13339,26627,0.606,155
26112,11287,30343,14530,0.808,155
26113,16579,29218,21194,0.581,164
26114,30084,32547,10140,0.351,135
26115,33665,27037,19419,0.771,138
26116,23736,4674,34552,0.141,60
26117,5443,32412,27919,0.997,58
26118,4033,17949,34266,0.408,134
26119,31212,24221,14996,0.106,63
26120,32212,2006,12863,0.908,157
26121,24048,18575,6412,0.327,81
26122,20907,31676,26455,0.987,53
26123,10149,24766,5748,0.011,77
26124,30582,32105,24178,0.889,164
26125,7717,4114,26760,0.093,64
26126,12921,22183,19354,0.27,123
26127,12007,30081,32701,0.554,132
26128,7321,28565,15858,0.935,50
26129,21931,30594,9426,0.992,129
26130,31850,4494,1591,0.649,72
26131,5581,26812,30970,0.989,1
26132,3838,33927,7242,0.425,132
26133,7270,25004,7494,0.491,132
26134,19958,7926,6542,0.452,114
26135,15891,20462,16762,0.459,65
26136,28058,18465,9359,0.072,33
26137,3343,13996,5470,0.404,5
26138,26684,21189,10671,0.795,70
26139,22693,31435,721,0.294,156
26140,34174,30089,2567,0.357,63
26141,16364,20591,20473,0.478,1
