investment_event_id,region_id,predicted_budget,roi_prediction
33714,24935,368317.95,0.25
33715,2227,106453.85,0.88
33716,26886,394871.13,0.81
33717,29499,331758.26,0.39
33718,23004,416257.59,0.81
33719,5490,462158.82,0.71
33720,14581,351417.73,0.45
33721,34960,257784.64,0.16
33722,26708,23318.85,0.37
33723,24709,304020.36,0.48
33724,33077,56118.9,0.83
33725,13233,152333.11,0.88
33726,29033,93720.7,0.54
33727,2714,33462.96,0.3
33728,5908,340029.88,0.32
33729,26976,162121.65,0.26
33730,9242,417285.29,0.35
33731,20907,386671.45,0.23
33732,25712,217471.28,0.66
33733,10727,97314.2,0.51
33734,33425,460966.84,0.14
33735,8749,266267.23,0.14
33736,942,406561.75,0.47
33737,9516,221686.68,0.43
33738,32177,49480.5,0.89
33739,7540,125313.0,0.15
33740,23005,427033.68,0.74
33741,3121,183615.8,0.13
33742,18692,262126.43,0.86
33743,31989,166210.74,0.35
33744,3898,228367.04,0.39
33745,31902,195663.96,0.31
33746,29120,47850.38,0.25
33747,31756,406659.8,0.54
33748,5483,324224.17,0.76
33749,25150,255150.46,0.86
33750,24771,285402.93,0.63
33751,30521,295885.92,0.48
33752,31697,359880.02,0.85
33753,34400,391138.7,0.3
33754,20198,303833.19,0.9
33755,25241,111936.74,0.55
33756,7606,315826.07,0.19
33757,18946,496848.45,0.55
33758,25115,140392.9,0.52
33759,21550,311904.78,0.38
33760,11180,465324.14,0.37
33761,22424,247484.49,0.43
33762,12257,220571.63,0.2
33763,7361,438972.62,0.37
33764,6265,219828.77,0.48
33765,10115,362777.83,0.51
33766,5281,67171.68,0.51
33767,30122,190676.96,0.35
33768,13647,365531.97,0.3
33769,28550,114101.68,0.12
33770,20267,91216.2,0.47
33771,20314,50165.3,0.26
33772,27434,141550.67,0.89
33773,26484,184847.5,0.66
33774,13207,315260.87,0.11
33775,20173,166123.9,0.79
33776,1135,164229.93,0.83
33777,32794,281974.41,0.11
33778,22337,351572.76,0.18
33779,1251,354545.48,0.76
33780,14953,318484.75,0.78
33781,23200,456076.58,0.25
33782,27435,125312.38,0.75
33783,31465,54758.89,0.56
33784,21177,457394.54,0.39
33785,17046,408076.43,0.21
33786,7541,271190.98,0.25
33787,9154,459679.9,0.85
33788,17756,138302.72,0.76
33789,17895,15813.79,0.85
33790,4036,322212.14,0.66
33791,15384,195858.68,0.5
33792,2297,125322.32,0.5
33793,30591,364239.32,0.5
33794,17950,170076.02,0.69
33795,19152,309794.76,0.83
33796,25725,266804.92,0.66
33797,17590,362338.6,0.84
33798,7922,311299.95,0.37
33799,34351,369641.05,0.24
33800,28761,22803.35,0.82
33801,417,146307.97,0.77
33802,32371,267141.51,0.61
33803,5743,491035.93,0.51
33804,25218,264099.06,0.56
33805,21336,309387.49,0.7
33806,16322,495211.57,0.45
33807,2489,479432.71,0.78
33808,17978,128425.62,0.54
33809,4139,449150.55,0.19
33810,10607,274226.04,0.85
33811,33970,405810.02,0.48
33812,15203,202875.6,0.69
33813,20658,380109.27,0.17
33814,23177,138385.4,0.3
33815,7771,23557.89,0.69
33816,14403,307606.62,0.76
33817,12586,86302.97,0.26
33818,9447,169523.42,0.88
33819,27954,489562.49,0.17
33820,5974,366574.7,0.8
33821,4813,61840.14,0.32
33822,10777,152606.53,0.52
33823,34385,256065.84,0.3
33824,5533,423498.62,0.27
33825,23396,276158.3,0.63
33826,34755,169806.42,0.43
33827,26879,48562.68,0.59
33828,13835,240213.45,0.66
33829,21763,384929.05,0.27
33830,4901,146999.65,0.75
33831,20627,134251.98,0.71
33832,22396,432525.91,0.63
33833,34803,90887.21,0.26
33834,7107,78484.4,0.86
33835,14740,211807.56,0.37
33836,9603,171949.63,0.37
33837,33118,68123.29,0.72
33838,13982,206537.71,0.31
33839,11567,126019.68,0.43
33840,20105,247033.25,0.49
33841,22992,397663.06,0.51
33842,4055,225908.16,0.12
33843,24967,373747.38,0.23
33844,3002,445321.19,0.78
33845,4926,176956.38,0.21
33846,22258,90635.33,0.5
33847,2069,340650.54,0.7
33848,24533,114639.2,0.74
33849,33712,308372.24,0.28
33850,31709,267958.65,0.56
33851,34497,446714.04,0.65
33852,15565,296099.76,0.38
33853,22305,393248.89,0.15
33854,3737,366320.24,0.39
33855,2952,162445.54,0.17
33856,11283,100272.85,0.11
33857,24908,117328.59,0.59
33858,30393,50967.92,0.46
33859,26430,447097.57,0.17
33860,6811,454527.05,0.16
33861,16428,449009.21,0.31
33862,21509,227393.37,0.31
33863,21768,201606.47,0.85
33864,1895,157598.61,0.6
33865,30133,466516.75,0.71
33866,32374,58692.27,0.75
33867,20382,499265.39,0.45
33868,33551,33981.39,0.64
33869,16134,371271.77,0.77
33870,31418,378755.79,0.76
33871,13536,162556.33,0.43
33872,6898,409766.83,0.29
33873,32622,109665.98,0.62
33874,2092,359964.0,0.54
33875,1272,366272.55,0.51
33876,11244,71133.95,0.85
33877,30507,383510.27,0.8
33878,23420,464501.92,0.52
33879,2472,193781.67,0.38
33880,11373,275609.31,0.34
33881,33918,118899.06,0.77
33882,25030,336002.86,0.13
33883,14899,432295.2,0.81
33884,25134,432502.25,0.53
33885,1513,126136.31,0.19
33886,5229,118554.85,0.2
33887,22374,202160.75,0.32
33888,9129,345319.88,0.15
33889,17753,398262.55,0.74
33890,16003,75711.55,0.69
33891,11645,446238.4,0.88
33892,32229,432187.34,0.73
33893,9196,161371.23,0.63
33894,30197,203666.34,0.14
33895,13295,12592.01,0.63
33896,33239,21040.87,0.54
33897,6902,274550.44,0.18
33898,14303,228032.67,0.79
33899,14033,376727.86,0.15
33900,28955,132657.23,0.19
33901,22895,315563.85,0.6
33902,7396,222671.46,0.57
33903,10748,499819.94,0.47
33904,17255,492769.59,0.12
33905,24792,32444.16,0.72
33906,22017,85997.5,0.81
33907,29913,426393.1,0.29
33908,21858,352910.16,0.6
33909,1844,154246.69,0.81
33910,22575,296262.48,0.71
33911,13743,360789.91,0.62
33912,23191,314612.03,0.63
33913,7399,13845.09,0.37
33914,27038,336516.49,0.74
33915,34068,408527.31,0.43
33916,1367,286654.82,0.15
33917,4751,427611.0,0.11
33918,13291,125744.66,0.5
33919,24648,271906.81,0.32
33920,13475,373425.64,0.86
33921,11472,366022.33,0.62
33922,5116,441227.97,0.6
33923,9145,416822.13,0.34
33924,32067,447396.83,0.11
33925,11721,434510.48,0.11
33926,24371,47375.41,0.78
33927,26243,99228.57,0.74
33928,100,313199.99,0.8
33929,11900,366093.12,0.61
33930,32496,226978.32,0.44
33931,21172,76436.64,0.33
33932,1604,258156.9,0.87
33933,3846,89182.46,0.59
33934,16312,492683.11,0.38
33935,18489,309022.74,0.29
33936,21289,32485.89,0.84
33937,26125,122208.01,0.44
33938,20883,349722.33,0.49
33939,28110,481759.96,0.12
33940,15993,115011.12,0.75
33941,30109,404607.87,0.4
33942,25790,407113.34,0.54
33943,20528,141908.16,0.65
33944,18342,93550.62,0.17
33945,11441,81957.94,0.58
33946,14992,125793.74,0.33
33947,6715,208730.46,0.56
33948,17271,371221.3,0.66
33949,8479,82619.18,0.76
33950,4826,36036.24,0.8
33951,3668,74206.7,0.85
33952,33873,405954.22,0.77
33953,32105,181357.99,0.33
33954,11768,293392.25,0.54
33955,25322,142053.81,0.2
33956,12294,448155.02,0.85
33957,28533,479088.8,0.87
33958,23763,61920.07,0.51
33959,24814,419515.33,0.83
33960,32438,349679.15,0.33
33961,4109,488247.2,0.41
33962,826,446929.02,0.56
33963,5318,206833.97,0.11
33964,13799,122946.69,0.12
33965,4839,371522.63,0.88
33966,5945,287154.14,0.59
33967,31933,122177.21,0.16
33968,20754,273093.59,0.77
33969,32748,245322.69,0.75
33970,23645,107238.8,0.22
33971,6851,154737.3,0.7
33972,12549,46949.23,0.76
33973,10928,306234.67,0.82
33974,13301,77746.66,0.66
33975,24957,315321.09,0.47
33976,29586,400696.84,0.23
33977,10704,282905.57,0.6
33978,22682,423670.87,0.88
33979,6168,142581.12,0.1
33980,29138,166450.63,0.86
33981,6865,208326.83,0.83
33982,7988,360065.17,0.81
33983,19506,242658.32,0.8
33984,23442,310110.35,0.77
33985,32104,432149.33,0.42
33986,22738,256447.56,0.84
33987,17078,124107.39,0.2
33988,10821,318210.18,0.26
33989,17708,45444.02,0.27
33990,5151,306020.46,0.41
33991,21040,85321.67,0.38
33992,28756,143347.95,0.43
33993,9651,11038.72,0.42
33994,31788,499965.36,0.11
33995,12964,173373.22,0.75
33996,10880,192618.43,0.57
33997,28629,271929.31,0.31
33998,15692,272038.92,0.49
33999,24572,157169.75,0.65
34000,26782,350485.69,0.78
34001,23074,475843.4,0.49
34002,6420,234299.73,0.24
34003,10348,58460.01,0.86
34004,13345,288273.64,0.38
34005,20202,435646.97,0.26
34006,24379,408336.36,0.22
34007,328,449077.02,0.75
34008,26117,36631.82,0.2
34009,22416,439945.25,0.6
34010,6152,38907.03,0.57
34011,30769,324316.36,0.75
34012,27562,480717.68,0.71
34013,22845,435521.13,0.6
34014,28207,285787.9,0.24
34015,344,52749.18,0.37
34016,27506,270475.08,0.32
34017,23499,331793.11,0.49
34018,28711,377792.18,0.28
34019,27617,224831.87,0.17
34020,2464,366663.64,0.18
34021,20409,248068.73,0.69
34022,22252,116984.51,0.48
34023,13772,380479.74,0.19
34024,27191,90713.88,0.58
34025,20896,197394.64,0.64
34026,3199,232770.75,0.34
34027,14490,313944.27,0.86
34028,13241,183483.75,0.13
34029,13380,44076.1,0.74
34030,22992,444269.86,0.28
34031,21029,271750.64,0.78
34032,11888,116935.21,0.31
34033,29528,342506.33,0.52
34034,12270,57038.46,0.61
34035,18127,389341.52,0.76
34036,90,390369.95,0.25
34037,10275,417105.94,0.25
34038,24361,231391.8,0.83
34039,32921,486937.04,0.79
34040,20024,245502.91,0.3
34041,7586,15480.17,0.37
34042,10974,160339.92,0.83
34043,32660,35476.64,0.49
34044,2378,196736.94,0.68
34045,34405,156413.96,0.45
34046,22784,481382.83,0.76
34047,226,377499.55,0.62
34048,23865,53700.23,0.64
34049,1082,254662.73,0.46
34050,17981,153795.1,0.66
34051,1403,31913.58,0.55
34052,624,452575.77,0.11
34053,29317,37557.61,0.77
34054,25451,309708.94,0.65
34055,8058,286523.27,0.47
34056,24681,238899.48,0.35
34057,6860,498948.04,0.64
34058,6065,184166.2,0.58
34059,31888,276872.53,0.86
34060,22322,74038.87,0.85
34061,465,285053.11,0.46
34062,30381,395553.06,0.48
34063,2842,171643.49,0.88
34064,16831,417245.69,0.35
34065,8357,229080.21,0.67
34066,18369,486436.16,0.6
34067,6749,44967.83,0.5
34068,26166,452341.58,0.66
34069,33711,157343.37,0.5
34070,23869,331581.23,0.54
34071,23811,146450.59,0.67
34072,20886,245313.53,0.1
34073,25768,18430.78,0.85
34074,25395,44105.81,0.77
34075,4507,97338.77,0.52
34076,2620,452084.68,0.69
34077,20946,384527.55,0.74
34078,2931,192902.27,0.49
34079,32626,413478.81,0.62
34080,15935,224001.73,0.67
34081,7887,272126.46,0.15
34082,13259,184280.1,0.15
34083,5369,193407.91,0.21
34084,22685,164717.51,0.52
34085,28404,395750.98,0.55
34086,4975,153806.67,0.48
34087,19805,375690.78,0.17
34088,29664,224105.39,0.39
34089,1400,47114.14,0.32
34090,30770,212397.29,0.46
34091,13578,402254.08,0.13
34092,8688,61109.41,0.24
34093,14166,222077.49,0.83
34094,32555,243762.78,0.71
34095,11285,51695.97,0.71
34096,32330,435646.35,0.47
34097,20216,14500.04,0.28
34098,12471,438704.01,0.8
34099,6897,402311.36,0.5
34100,17978,168627.88,0.68
34101,5055,158158.01,0.78
34102,28955,125313.14,0.29
34103,26125,341837.56,0.55
34104,26482,422809.08,0.67
34105,15691,15541.38,0.88
34106,18042,387057.98,0.66
34107,29144,89295.26,0.39
34108,22259,330414.83,0.54
34109,8527,249964.27,0.83
34110,21805,102049.32,0.24
34111,6654,319307.08,0.5
34112,18672,467180.56,0.5
34113,18203,104273.2,0.22
34114,5292,128954.52,0.21
34115,32197,329964.16,0.58
34116,34646,89305.39,0.47
34117,16490,232424.42,0.5
34118,15925,443274.08,0.39
34119,17704,430351.83,0.21
34120,22914,422412.54,0.34
34121,20185,47882.07,0.38
34122,11167,234657.79,0.65
34123,823,411339.86,0.36
34124,12410,279964.45,0.61
34125,16641,284848.72,0.65
34126,16987,302719.82,0.54
34127,29842,15280.68,0.46
34128,10297,227905.06,0.57
34129,13929,389921.61,0.19
34130,7118,137805.04,0.54
34131,29946,396725.23,0.65
34132,34254,385947.68,0.76
34133,24268,363080.85,0.22
34134,13460,305889.35,0.26
34135,9976,102886.6,0.48
34136,2893,107554.63,0.5
34137,30375,334995.74,0.85
34138,32083,429989.14,0.16
34139,26726,72042.88,0.13
34140,15808,296919.31,0.85
34141,26377,497870.97,0.47
34142,21066,235940.98,0.62
34143,5459,447140.73,0.83
34144,9104,428977.16,0.68
34145,14124,247655.65,0.56
34146,18591,29009.32,0.57
34147,18974,446609.45,0.56
34148,34927,94882.01,0.87
34149,11556,431371.52,0.17
34150,3258,333308.63,0.28
34151,4639,297579.11,0.25
34152,28965,384731.87,0.14
34153,15652,106514.75,0.5
34154,18105,147793.91,0.75
34155,7325,458469.02,0.58
34156,15142,108694.06,0.36
34157,6829,364581.23,0.51
34158,30383,353373.37,0.55
34159,31437,491532.55,0.9
34160,18960,209349.78,0.15
34161,19797,491464.57,0.53
34162,24243,71368.26,0.77
34163,222,140369.54,0.85
34164,8432,16124.14,0.55
34165,18611,73292.61,0.81
34166,7633,334074.76,0.49
34167,26188,15187.82,0.58
34168,17585,68493.55,0.27
34169,18893,499686.04,0.62
34170,30369,140628.59,0.32
34171,21155,107493.58,0.42
34172,30352,147315.47,0.64
34173,28291,233679.27,0.58
34174,7696,173560.43,0.4
34175,16080,200912.73,0.67
34176,33045,51408.01,0.55
34177,20456,172689.22,0.84
34178,15730,350252.12,0.75
34179,30766,122166.75,0.47
34180,29910,134100.61,0.53
34181,17009,70815.71,0.51
34182,1062,348668.76,0.38
34183,1206,15131.61,0.38
34184,34754,481306.19,0.21
34185,28830,166513.3,0.52
34186,25976,355094.01,0.28
34187,21682,475164.8,0.57
34188,18567,305535.72,0.79
34189,28662,355199.76,0.54
34190,16324,299380.95,0.32
34191,9667,175513.45,0.3
34192,33813,86160.76,0.28
34193,23705,145386.46,0.28
34194,3734,354985.65,0.29
34195,27021,24832.06,0.78
34196,6419,87524.9,0.49
34197,23168,456613.24,0.26
34198,13778,31867.24,0.74
34199,28023,116944.44,0.85
34200,1864,175892.21,0.8
34201,30544,313911.09,0.61
34202,5990,52689.16,0.56
34203,30894,79885.13,0.2
34204,9442,85338.48,0.5
34205,30604,235148.82,0.51
34206,18992,70481.6,0.73
34207,11858,418248.45,0.25
34208,1550,96882.61,0.67
34209,7647,412467.39,0.8
34210,32388,204230.04,0.41
34211,18097,316870.42,0.25
34212,9826,469261.1,0.26
34213,15469,148136.1,0.67
34214,32888,497451.31,0.24
34215,22881,253653.98,0.39
34216,6535,128309.35,0.88
34217,13865,144053.18,0.64
34218,24793,189399.17,0.54
34219,3583,494936.83,0.36
34220,27368,406693.53,0.44
34221,18524,232796.06,0.74
34222,13388,469788.13,0.16
34223,34497,493464.13,0.23
34224,31896,367855.42,0.12
34225,2540,148534.0,0.65
34226,21100,495846.97,0.88
34227,28303,16521.03,0.28
34228,21100,203506.59,0.82
34229,20394,258521.04,0.75
34230,884,412751.84,0.72
34231,26296,123828.73,0.43
34232,22910,456141.44,0.18
34233,13651,124460.78,0.78
34234,19931,240502.88,0.47
34235,30133,457612.77,0.88
34236,29718,28106.89,0.22
34237,31627,138920.59,0.12
34238,26125,31013.96,0.51
34239,27630,374511.19,0.14
34240,29060,130104.49,0.84
34241,13937,479816.58,0.12
34242,14945,128817.43,0.45
34243,31273,269611.8,0.77
34244,1475,101800.04,0.11
34245,32926,410865.09,0.82
34246,33254,115438.19,0.46
34247,26785,181622.78,0.4
34248,12339,89015.49,0.32
34249,25992,455312.3,0.64
34250,6167,166559.56,0.45
34251,12185,109014.99,0.86
34252,14872,224289.98,0.24
34253,26124,427659.16,0.4
34254,16397,82361.01,0.63
34255,17100,28127.12,0.56
34256,27602,236136.53,0.61
34257,17119,427215.28,0.67
34258,21088,250617.98,0.62
34259,1054,418161.53,0.16
34260,13854,22124.94,0.81
34261,29377,473151.59,0.18
34262,16552,340023.59,0.48
34263,27460,271114.5,0.47
34264,341,17794.73,0.37
34265,5986,11837.74,0.34
34266,15046,334879.25,0.37
34267,29001,355356.31,0.61
34268,4772,450613.85,0.41
34269,831,127969.41,0.15
34270,24339,141939.46,0.74
34271,28090,54032.63,0.62
34272,30523,27799.36,0.5
34273,22145,148749.72,0.89
34274,6236,458564.84,0.67
34275,3819,38085.84,0.24
34276,16590,85976.53,0.78
34277,31366,383056.99,0.14
34278,22558,40824.56,0.61
34279,15956,366311.36,0.51
34280,21139,296102.3,0.62
34281,18086,213112.54,0.89
34282,15661,126918.3,0.42
34283,32790,415827.82,0.62
34284,11837,461962.17,0.47
34285,16580,130057.49,0.62
34286,1835,266357.82,0.65
34287,13004,328535.02,0.28
34288,6384,238218.66,0.83
34289,4288,179071.33,0.89
34290,25409,399913.61,0.84
34291,20048,419460.8,0.52
34292,15484,461221.62,0.75
34293,18468,74813.06,0.45
34294,33520,426709.97,0.27
34295,109,74663.89,0.86
34296,13323,264703.46,0.58
34297,17267,386572.73,0.79
34298,33732,112179.7,0.25
34299,24626,338564.15,0.37
34300,26721,31455.91,0.67
34301,21439,491339.8,0.11
34302,26094,493223.26,0.3
34303,23836,392250.1,0.56
34304,29338,393084.56,0.61
34305,33225,212949.39,0.78
34306,11270,218372.45,0.17
34307,11501,342027.09,0.9
34308,6368,162157.53,0.52
34309,15296,363976.5,0.88
34310,992,215333.03,0.27
34311,20893,464980.46,0.38
34312,24430,11120.85,0.78
34313,4438,380167.94,0.22
34314,31337,217478.37,0.22
34315,7321,302532.7,0.5
34316,19340,149659.98,0.67
34317,11873,28043.24,0.41
34318,34491,454828.28,0.12
34319,7971,330259.08,0.28
34320,16849,111072.65,0.29
34321,23772,451090.66,0.45
34322,28589,137085.53,0.32
34323,16424,415144.6,0.18
34324,21938,343544.29,0.77
34325,33227,104078.9,0.28
34326,33529,339001.31,0.6
34327,30679,414470.44,0.37
34328,30211,417303.2,0.22
34329,34220,191165.97,0.64
34330,29091,235198.12,0.81
34331,16992,492688.35,0.2
34332,8381,132334.62,0.77
34333,9494,360207.13,0.77
34334,17725,493894.32,0.5
34335,16289,370201.25,0.15
34336,22956,56427.64,0.29
34337,1205,248776.8,0.32
34338,24488,358866.56,0.31
34339,17017,304427.84,0.74
34340,20249,419593.5,0.87
34341,3593,418103.23,0.29
34342,28577,24300.57,0.89
34343,21112,241008.78,0.44
34344,13720,22659.04,0.84
34345,5405,400315.64,0.53
34346,14316,66168.72,0.19
34347,19514,380342.44,0.51
34348,30155,34374.1,0.8
34349,14559,350282.33,0.88
34350,18760,203161.6,0.7
34351,27209,11471.57,0.22
34352,27596,492329.63,0.59
34353,27994,296851.33,0.29
34354,26194,447892.9,0.45
34355,15189,496780.74,0.7
34356,33408,359165.92,0.69
34357,3534,94241.51,0.3
34358,27140,494521.26,0.63
34359,9594,410762.44,0.48
34360,155,175791.35,0.26
34361,13567,215714.47,0.75
34362,13330,396749.48,0.16
34363,23614,28664.86,0.43
34364,22727,21403.9,0.22
34365,10397,164204.55,0.78
34366,25218,186541.68,0.66
34367,17434,54649.88,0.29
34368,15409,298623.93,0.47
34369,29655,53819.62,0.79
34370,4901,257706.24,0.33
34371,18031,251078.39,0.21
34372,19978,128016.9,0.4
34373,32129,154602.42,0.18
34374,18456,247865.35,0.28
34375,13917,16595.51,0.39
34376,26807,29969.41,0.55
34377,14676,499064.44,0.71
34378,3602,237880.9,0.5
34379,16470,223099.1,0.82
34380,19657,277254.36,0.18
34381,16951,140038.29,0.51
34382,15798,155985.36,0.7
34383,8486,179630.28,0.84
34384,5161,333699.32,0.12
34385,28887,483645.7,0.61
34386,33387,227189.0,0.41
34387,24503,48068.33,0.73
34388,32770,27356.54,0.25
34389,32299,115035.12,0.87
34390,29930,138954.26,0.31
34391,408,85901.63,0.39
34392,20248,371259.63,0.58
34393,33005,355404.64,0.49
34394,11065,323114.43,0.73
34395,17875,350122.89,0.74
34396,21548,437545.17,0.15
34397,27823,27277.14,0.79
34398,17669,288270.83,0.86
34399,1202,99094.7,0.15
34400,11121,296344.55,0.84
34401,18204,23752.7,0.47
34402,30674,191079.02,0.83
34403,26060,235377.19,0.73
34404,14072,67072.27,0.21
34405,28954,195854.33,0.69
34406,16762,306861.34,0.45
34407,2742,21797.75,0.58
34408,9442,289915.92,0.65
34409,14197,469293.91,0.33
34410,15437,84146.06,0.78
34411,19335,331024.82,0.73
34412,15773,98209.55,0.85
34413,469,262819.47,0.72
34414,14606,444229.2,0.62
34415,30064,399418.17,0.23
34416,9126,295731.42,0.79
34417,16449,380853.33,0.47
34418,12611,186393.36,0.23
34419,15673,195735.0,0.62
34420,6140,299045.63,0.5
34421,16671,82147.51,0.77
34422,291,159902.98,0.46
34423,32603,212933.59,0.77
34424,11591,219331.81,0.25
34425,11111,172587.48,0.25
34426,12785,436548.5,0.26
34427,15199,431492.37,0.39
34428,18098,173331.71,0.71
34429,25906,362961.49,0.29
34430,27336,326981.53,0.39
34431,34443,139990.58,0.16
34432,29904,83423.28,0.76
34433,32270,392627.76,0.25
34434,16838,276911.82,0.86
34435,23726,407386.68,0.67
34436,33358,148205.61,0.76
34437,7596,433564.92,0.79
34438,7259,147076.45,0.27
34439,12546,51498.85,0.58
34440,34670,267003.3,0.26
34441,7009,173088.65,0.39
34442,22718,312547.85,0.47
34443,18517,128578.12,0.76
34444,27315,412916.06,0.65
34445,20228,101039.59,0.72
34446,26782,18410.42,0.48
34447,21891,459672.29,0.65
34448,4076,244625.42,0.42
34449,1199,231446.92,0.52
34450,1833,313047.34,0.72
34451,32272,352754.0,0.12
34452,851,417922.69,0.46
34453,28066,461706.47,0.43
34454,17513,234712.92,0.64
34455,25468,384099.24,0.46
34456,20611,120189.87,0.13
34457,2612,447317.85,0.23
34458,22112,264009.69,0.33
34459,32289,326622.37,0.58
34460,2435,389209.25,0.6
34461,23606,443392.75,0.39
34462,1688,97195.89,0.85
34463,3170,340968.99,0.6
34464,17160,174822.78,0.51
34465,20782,404629.39,0.17
34466,4373,301262.93,0.61
34467,33036,254284.06,0.79
34468,19276,177949.88,0.66
34469,10739,483952.89,0.33
34470,22942,244511.76,0.63
34471,12358,162515.28,0.8
34472,6522,205018.41,0.15
34473,24458,227626.18,0.43
34474,3511,321814.01,0.4
34475,12073,251670.66,0.42
34476,28709,124219.69,0.41
34477,18909,254792.14,0.62
34478,19930,43381.91,0.25
34479,16192,232893.45,0.81
34480,14628,358086.56,0.31
34481,31858,317248.05,0.26
34482,6026,235857.04,0.69
34483,3902,483941.34,0.42
34484,21121,161000.86,0.82
34485,21306,110704.1,0.79
34486,1945,441241.18,0.65
34487,3003,79362.37,0.49
34488,28196,461714.93,0.65
34489,19127,98159.38,0.58
